date,stock_id,pre_close,ref_price,value,kind,open_base,source
2025-03-27,2752,250.5,236.5,14.0,除息,,finmind
2025-03-27,2756,80.1,78.8,1.3,除息,,finmind
2025-03-27,2947,88.3,87.2,1.1,除息,,finmind
2025-03-27,3188,32.8,31,1.8,除息,,finmind
2025-03-27,4105,78.5,74.3,4.2,除息,,finmind
2025-03-27,4420,68,62.5,5.5,除息,,finmind
2025-03-27,5201,38.5,37.15,1.35,除息,,finmind
2025-03-27,5520,88.1,82.6,5.5,除息,,finmind
2025-03-27,6020,19,18.49,0.508944,除息,,finmind
2025-03-27,6188,99.4,97.4,2.0,除息,,finmind
2025-03-27,6523,148.5,146.5,2.0,除息,,finmind
2025-03-27,6642,66.3,63.8,2.5,除息,,finmind
2025-03-27,6651,108,101,7.0,除息,,finmind
2025-03-27,6752,145,141.3,3.7,除息,,finmind
2025-03-27,6865,78.1,77.1,1.0,除息,,finmind
2025-03-27,6967,58.6,55.8,2.8,除息,,finmind
2025-03-27,8109,91.1,86.6,4.5,除息,,finmind
2025-03-27,8401,33.95,32.45,1.5,除息,,finmind
2025-03-27,8938,80,75.91,4.088677,除息,,finmind
