date,stock_id,pre_close,ref_price,value,kind,open_base,source
2026-06-17,1593,32.25,30.25,2.0,除息,,finmind
2026-06-17,2926,35.1,34.64,0.46,除息,,finmind
2026-06-17,3324,1050,1038.1,11.903306,除息,,finmind
2026-06-17,4714,13.3,12.85,0.453596,除權,,finmind
2026-06-17,5201,28.25,27.75,0.5,除息,,finmind
2026-06-17,5371,67.8,67.3,0.5,除息,,finmind
2026-06-17,5443,104,101.8,2.2,除息,,finmind
2026-06-17,5609,82.4,76.8,5.6,除息,,finmind
2026-06-17,5902,36.5,34.85,1.65,除息,,finmind
2026-06-17,6147,227.5,224.7,2.8,除息,,finmind
2026-06-17,6154,14.2,13.69,0.51,除息,,finmind
2026-06-17,6494,68.8,67.8,1.0,除息,,finmind
2026-06-17,6548,91.9,91.45,0.45,除息,,finmind
2026-06-17,6577,79.3,74.3,5.0,除息,,finmind
2026-06-17,6640,1115,1100,15.0,除息,,finmind
2026-06-17,7709,118,116.5,1.5,除息,,finmind
2026-06-17,7792,259.5,251.5,8.0,除息,,finmind
2026-06-17,8440,22.25,22.05,0.2,除息,,finmind
