date,stock_id,pre_close,ref_price,value,kind,open_base,source
2019-08-27,2736,12.75,12.65,0.1,除息,,finmind
2019-08-27,3226,60.8,57.8,3.0,除息,,finmind
2019-08-27,3484,26.9,25.6,1.3,除息,,finmind
2019-08-27,3489,8.71,8.41,0.3,除息,,finmind
2019-08-27,4121,10.5,10.4,0.1,除息,,finmind
2019-08-27,5202,15.8,15.37,0.43,除息,,finmind
2019-08-27,5278,188.5,183.5,5.0,除息,,finmind
2019-08-27,5452,7.1,6.9,0.2,除息,,finmind
2019-08-27,5460,11.25,10.95,0.3,除息,,finmind
2019-08-27,6279,75,71,4.0,除息,,finmind
2019-08-27,6516,146,124.81,21.190001,除權息,,finmind
2019-08-27,6578,26,25.2,0.8,除息,,finmind
2019-08-27,8255,94,92.86,1.14,除權,,finmind
