date,stock_id,pre_close,ref_price,value,kind,open_base,source
2018-07-06,2928,49.95,49.16,0.79,除息,,finmind
2018-07-06,3144,31.2,30.1,1.1,除息,,finmind
2018-07-06,3171,14.55,14.2,0.35,除息,,finmind
2018-07-06,3388,81.9,77.3,4.6,除息,,finmind
2018-07-06,3540,36.45,35.15,1.3,除息,,finmind
2018-07-06,3555,45,43.8,1.2,除息,,finmind
2018-07-06,3611,220.5,210.5,10.0,除息,,finmind
2018-07-06,4105,94.8,90.3,4.5,除息,,finmind
2018-07-06,5015,38.8,35.7,3.1,除息,,finmind
2018-07-06,5438,17.9,16.4,1.5,除息,,finmind
2018-07-06,6217,28.45,26.85,1.6,除息,,finmind
2018-07-06,8024,10.85,10.55,0.3,除息,,finmind
2018-07-06,8421,13.6,13.3,0.3,除息,,finmind
2018-07-06,8921,13.5,13.24,0.26,除息,,finmind
