date,stock_id,pre_close,ref_price,value,kind,open_base,source
2023-08-24,2066,84.4,79.98,4.41897,除息,,finmind
2023-08-24,2732,126.5,123.5,2.999737,除息,,finmind
2023-08-24,2756,121,99.17,21.833332,除權息,,finmind
2023-08-24,3147,74.9,70.4,4.5,除息,,finmind
2023-08-24,3206,49.2,47,2.2,除息,,finmind
2023-08-24,3317,52.9,45.26,7.641379,除權息,,finmind
2023-08-24,3434,30.55,26.84,3.711931,除權息,,finmind
2023-08-24,4430,22.55,22.05,0.5,除息,,finmind
2023-08-24,4966,790,781.02,8.981209,除息,,finmind
2023-08-24,6167,18.9,18.2,0.7,除息,,finmind
2023-08-24,6204,70.5,53.93,16.57,除息,,finmind
2023-08-24,6221,75,61.68,13.321918,除權息,,finmind
2023-08-24,6227,46.35,42.05,4.3,除息,,finmind
2023-08-24,6512,20.8,20.69,0.112762,除息,,finmind
2023-08-24,6574,56.1,52.6,3.5,除息,,finmind
2023-08-24,6752,120,111.11,8.88889,除權,,finmind
2023-08-24,8410,55.1,54.49,0.61,除息,,finmind
