date,stock_id,pre_close,ref_price,value,kind,open_base,source
2025-08-26,3236,17.5,17.15,0.35,除息,,finmind
2025-08-26,3317,48,42.84,5.16,除權息,,finmind
2025-08-26,3646,29.4,27.75,1.65,除息,,finmind
2025-08-26,4111,33.7,31.14,2.557143,除權息,,finmind
2025-08-26,4554,36.95,32.39,4.560619,除權息,,finmind
2025-08-26,4741,26.65,24.01,2.640566,除權息,,finmind
2025-08-26,6103,42,41.81,0.188,除息,,finmind
2025-08-26,6248,24.75,22.95,1.8,除息,,finmind
2025-08-26,6752,158.5,150.95,7.548635,除權,,finmind
2025-08-26,8096,41.75,41.25,0.5,除息,,finmind
2025-08-26,8289,20,19.7,0.3,除息,,finmind
2025-08-26,8403,27.4,25.62,1.780952,除權息,,finmind
