date,stock_id,pre_close,ref_price,value,kind,open_base,source
2023-07-13,2073,31.9,30.08,1.818036,除息,,finmind
2023-07-13,2235,46,42,4.0,除息,,finmind
2023-07-13,3217,135.5,130.15,5.35,除息,,finmind
2023-07-13,3354,14.55,14.35,0.2,除息,,finmind
2023-07-13,3402,52.5,48.3,4.2,除息,,finmind
2023-07-13,3438,71,69.6,1.4,除息,,finmind
2023-07-13,3490,26.1,24.8,1.3,除息,,finmind
2023-07-13,3581,24.5,23.7,0.8,除息,,finmind
2023-07-13,3652,33.4,32.72,0.670372,息,,finmind
2023-07-13,3672,26.65,26.55,0.1,除息,,finmind
2023-07-13,4979,149,148.94,0.059308,除息,,finmind
2023-07-13,5011,26.55,24.56,1.993004,除息,,finmind
2023-07-13,5206,20.55,20.05,0.5,除息,,finmind
2023-07-13,5230,24.4,23.6,0.8,除息,,finmind
2023-07-13,5356,30.4,28.9,1.5,除息,,finmind
2023-07-13,5371,75.7,71.2,4.5,除息,,finmind
2023-07-13,6223,175,168,7.0,除息,,finmind
2023-07-13,6556,111.5,106.5,5.0,除息,,finmind
2023-07-13,6643,1075,969.99,105.00602,除權息,,finmind
2023-07-13,8088,36.25,33.85,2.4,除息,,finmind
2023-07-13,8099,56.1,54.35,1.75,除息,,finmind
2023-07-13,8941,61.8,55.8,6.0,除息,,finmind
