date,stock_id,pre_close,ref_price,value,kind,open_base,source
2026-07-06,2947,79.5,72.27,7.227273,除權,,finmind
2026-07-06,3071,32.85,32.05,0.8,除息,,finmind
2026-07-06,4702,10.25,9.75,0.5,除息,,finmind
2026-07-06,4747,50.2,49.15,1.05,除息,,finmind
2026-07-06,5347,193.5,189.03,4.473773,除息,,finmind
2026-07-06,5536,1430,1415.5,14.5,除息,,finmind
2026-07-06,6620,102.5,100.43,2.073848,除息,,finmind
2026-07-06,6730,38.2,36.7,1.5,除息,,finmind
2026-07-06,6856,45.6,42.6,3.0,除息,,finmind
2026-07-06,6922,186,181.17,4.83,除息,,finmind
2026-07-06,7716,26.8,25.1,1.7,除息,,finmind
2026-07-06,7734,3190,3170.15,19.850634,除息,,finmind
2026-07-06,8083,172,162,10.0,除息,,finmind
