date,stock_id,pre_close,ref_price,value,kind,open_base,source
2026-06-29,1295,47.2,47.02,0.182847,除權,,finmind
2026-06-29,3213,121.5,114.5,7.0,除息,,finmind
2026-06-29,3357,300.5,295.42,5.08481,除息,,finmind
2026-06-29,3580,91.8,90.6,1.2,除息,,finmind
2026-06-29,5009,33.2,32,1.2,除息,,finmind
2026-06-29,5016,25.25,24.25,1.0,除息,,finmind
2026-06-29,5438,18.95,18.2,0.75,除息,,finmind
2026-06-29,6195,24.65,23.65,1.0,除息,,finmind
2026-06-29,6465,65.5,61.68,3.818959,除權,,finmind
2026-06-29,6498,95,90.5,4.5,除息,,finmind
2026-06-29,6613,344,337,7.0,除息,,finmind
2026-06-29,6859,125,123,2.0,除息,,finmind
2026-06-29,8034,22.8,21.6,1.2,除息,,finmind
2026-06-29,8064,134,133.02,0.980964,除息,,finmind
2026-06-29,8272,69.5,66.7,2.8,除息,,finmind
