date,stock_id,pre_close,ref_price,value,kind,open_base,source
2017-08-29,1599,53,42.5,10.5,除權息,,finmind
2017-08-29,2066,103.5,98.5,5.0,除息,,finmind
2017-08-29,2640,66.6,63.43,3.17,除權,,finmind
2017-08-29,3264,29.2,27.95,1.25,除息,,finmind
2017-08-29,3492,41.2,39.5,1.7,除息,,finmind
2017-08-29,4107,76.9,73.9,3.0,除息,,finmind
2017-08-29,4549,88.8,81.71,7.09,除權息,,finmind
2017-08-29,4707,10,9.08,0.92,除權息,,finmind
2017-08-29,4745,41.55,39.55,2.0,除息,,finmind
2017-08-29,4953,26.2,25.1,1.1,除息,,finmind
2017-08-29,5464,13.5,13.1,0.4,除息,,finmind
2017-08-29,5491,9.15,9.05,0.1,除息,,finmind
2017-08-29,6174,15.25,14.25,1.0,除息,,finmind
2017-08-29,6237,23.55,23.3,0.25,除息,,finmind
2017-08-29,8050,54.2,52.2,2.0,除權,,finmind
2017-08-29,8076,42.35,40.44,1.91,除權息,,finmind
2017-08-29,8234,30.1,28.6,1.5,除息,,finmind
2017-08-29,8403,37.2,34.95,2.25,除權息,,finmind
2017-08-29,8908,29.3,27.08,2.22,除權息,,finmind
