date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2026-07-24,7835,永悅健康-創,twse,49.10,50.00,37.90,39.95,1010424,47229001,0.0,,,277,
2026-07-27,7835,永悅健康-創,twse,38.10,38.10,32.80,36.40,189670,6596780,-3.55,,,143,
2026-07-28,7835,永悅健康-創,twse,35.00,35.45,34.00,35.35,63008,2186288,-1.05,,,51,
2026-07-29,7835,永悅健康-創,twse,35.20,35.20,32.00,33.00,75177,2506665,-2.35,,,63,
2026-07-30,7835,永悅健康-創,twse,34.70,34.70,29.00,30.60,118646,3580623,-2.4,,,99,
2026-07-31,7835,永悅健康-創,twse,29.75,30.00,28.40,29.80,91417,2652710,-0.8,,,88,
2026-08-03,7835,永悅健康-創,twse,29.50,29.50,28.15,29.00,29199,840259,-0.8,,,33,
2026-08-04,7835,永悅健康-創,twse,29.10,29.10,28.35,28.80,23104,664947,-0.2,,,38,
2026-08-05,7835,永悅健康-創,twse,28.35,28.35,27.75,28.05,52310,1466899,-0.75,,,66,
2026-08-06,7835,永悅健康-創,twse,27.10,27.10,25.25,25.25,149680,3863200,-2.8,,,123,
2026-08-07,7835,永悅健康-創,twse,25.50,27.30,24.40,27.30,84657,2169149,2.05,,,66,
2026-08-10,7835,永悅健康-創,twse,27.00,27.00,25.55,25.55,62484,1635702,-1.75,,,58,
2026-08-11,7835,永悅健康-創,twse,25.55,25.55,24.60,24.80,28062,698297,-0.75,,,26,
2026-08-12,7835,永悅健康-創,twse,25.00,25.50,24.80,25.00,66102,1671206,0.2,,,36,
2026-08-13,7835,永悅健康-創,twse,25.00,25.00,24.80,24.85,43002,1071054,-0.15,,,30,
2026-08-14,7835,永悅健康-創,twse,24.85,24.85,24.00,24.10,26014,633702,-0.75,,,23,
2026-08-17,7835,永悅健康-創,twse,24.00,24.00,23.40,23.40,30054,709588,-0.7,,,20,
2026-08-18,7835,永悅健康-創,twse,22.90,22.90,21.70,22.00,73195,1622310,-1.4,,,46,
2026-08-19,7835,永悅健康-創,twse,20.15,21.45,19.80,21.45,161604,3245966,-0.55,,,108,
2026-08-20,7835,永悅健康-創,twse,20.95,21.00,20.70,20.70,18500,385100,-0.75,,,17,
2026-08-21,7835,永悅健康-創,twse,21.40,21.40,19.85,20.65,60107,1227987,-0.05,,,42,
2026-08-24,7835,永悅健康-創,twse,20.85,22.10,20.70,20.70,20011,425761,0.05,,,22,
2026-08-25,7835,永悅健康-創,twse,20.70,21.40,20.60,21.00,29010,608960,0.3,,,15,
2026-08-26,7835,永悅健康-創,twse,21.95,21.95,21.00,21.00,18210,387210,0.0,,,24,
2026-08-27,7835,永悅健康-創,twse,21.80,23.10,21.40,23.10,57727,1301666,2.1,,,39,
2026-08-28,7835,永悅健康-創,twse,25.40,25.40,25.20,25.40,162300,4121840,2.3,,,93,
2026-08-31,7835,永悅健康-創,twse,27.80,27.90,25.50,27.90,242920,6693463,2.5,,,174,
2026-09-01,7835,永悅健康-創,twse,28.85,28.85,27.10,28.00,160920,4487618,0.1,,,150,
2026-09-02,7835,永悅健康-創,twse,28.70,28.70,25.90,26.20,43232,1140543,-1.8,,,50,
2026-09-03,7835,永悅健康-創,twse,25.40,26.70,23.70,23.75,83195,2023074,-2.45,,,71,
2026-09-04,7835,永悅健康-創,twse,23.90,23.90,23.00,23.00,81300,1885460,-0.75,,,47,
