date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2015-01-05,3058,立德,twse,12.15,12.25,12.00,12.05,391072,4718964,-0.1,,,174,
2015-01-06,3058,立德,twse,12.00,12.00,11.70,11.90,472458,5596200,-0.15,,,178,
2015-01-07,3058,立德,twse,11.80,11.85,11.70,11.75,476551,5599040,-0.15,,,134,
2015-01-08,3058,立德,twse,11.80,11.95,11.80,11.90,229144,2729456,0.15,,,93,
2015-01-09,3058,立德,twse,11.85,11.90,11.80,11.90,227006,2688416,0.0,,,120,
2015-01-12,3058,立德,twse,11.90,12.10,11.80,12.05,767448,9202926,0.15,,,178,
2015-01-13,3058,立德,twse,12.05,12.05,11.85,11.85,193061,2303459,-0.2,,,98,
2015-01-14,3058,立德,twse,11.80,12.05,11.80,11.85,241015,2870016,0.0,,,116,
2015-01-15,3058,立德,twse,11.90,12.00,11.80,11.95,279283,3314063,0.1,,,98,
2015-01-16,3058,立德,twse,11.90,11.90,11.75,11.75,139905,1652734,-0.2,,,83,
2015-01-19,3058,立德,twse,11.80,11.80,11.70,11.70,125045,1469575,-0.05,,,62,
2015-01-20,3058,立德,twse,11.70,11.95,11.70,11.90,344012,4076094,0.2,,,125,
2015-01-21,3058,立德,twse,12.00,12.00,11.80,11.90,121009,1435299,0.0,,,48,
2015-01-22,3058,立德,twse,11.90,12.15,11.85,12.10,983394,11854328,0.2,,,230,
2015-01-23,3058,立德,twse,12.15,12.20,12.00,12.05,435007,5264034,-0.05,,,146,
2015-01-26,3058,立德,twse,12.05,12.05,11.90,11.95,251049,3008627,-0.1,,,100,
2015-01-27,3058,立德,twse,11.95,12.00,11.80,11.80,416207,4938134,-0.15,,,137,
2015-01-28,3058,立德,twse,11.80,11.90,11.75,11.85,107998,1275472,0.05,,,64,
2015-01-29,3058,立德,twse,11.85,11.85,11.75,11.80,78098,921598,-0.05,,,47,
2015-01-30,3058,立德,twse,11.80,12.00,11.75,11.75,252000,2984494,-0.05,,,103,
2015-02-02,3058,立德,twse,11.75,11.80,11.65,11.70,284191,3327932,-0.05,,,86,
2015-02-03,3058,立德,twse,11.70,11.80,11.70,11.70,168700,1978202,0.0,,,58,
2015-02-04,3058,立德,twse,11.75,11.85,11.70,11.80,131471,1550258,0.1,,,46,
2015-02-05,3058,立德,twse,11.80,11.80,11.70,11.75,155312,1821362,-0.05,,,45,
2015-02-06,3058,立德,twse,11.75,11.75,11.65,11.70,94009,1100349,-0.05,,,43,
2015-02-09,3058,立德,twse,11.70,11.70,11.60,11.60,113267,1320068,-0.1,,,58,
2015-02-10,3058,立德,twse,11.60,11.75,11.60,11.70,144358,1687599,0.1,,,73,
2015-02-11,3058,立德,twse,11.80,11.80,11.55,11.60,134749,1564628,-0.1,,,100,
2015-02-12,3058,立德,twse,11.60,11.65,11.50,11.50,130265,1505821,-0.1,,,56,
2015-02-13,3058,立德,twse,11.55,11.60,11.50,11.55,152004,1754394,0.05,,,62,
2015-02-24,3058,立德,twse,11.55,11.70,11.55,11.65,220587,2572200,0.1,,,95,
2015-02-25,3058,立德,twse,11.70,11.90,11.70,11.90,501030,5947094,0.25,,,164,
2015-02-26,3058,立德,twse,12.00,12.00,11.90,11.90,397981,4751066,0.0,,,116,
2015-03-02,3058,立德,twse,11.90,11.95,11.85,11.95,262446,3123332,0.05,,,100,
2015-03-03,3058,立德,twse,11.95,12.20,11.95,12.15,1354777,16394498,0.2,,,358,
2015-03-04,3058,立德,twse,12.10,12.25,12.05,12.05,645004,7842548,-0.1,,,190,
2015-03-05,3058,立德,twse,12.10,12.20,12.10,12.15,393238,4768729,0.1,,,119,
2015-03-06,3058,立德,twse,12.20,12.35,12.15,12.30,772531,9471998,0.15,,,258,
2015-03-09,3058,立德,twse,12.20,12.20,12.05,12.10,242761,2942768,-0.2,,,115,
2015-03-10,3058,立德,twse,12.10,12.15,11.90,12.00,276100,3319454,-0.1,,,100,
2015-03-11,3058,立德,twse,11.85,11.90,11.75,11.75,311354,3688737,-0.25,,,149,
2015-03-12,3058,立德,twse,11.75,11.90,11.75,11.80,181323,2143082,0.05,,,84,
2015-03-13,3058,立德,twse,11.85,11.90,11.85,11.85,142427,1691342,0.05,,,82,
2015-03-16,3058,立德,twse,11.90,11.95,11.80,11.90,271075,3220371,0.05,,,96,
2015-03-17,3058,立德,twse,12.05,12.05,11.90,11.90,189049,2258825,0.0,,,72,
2015-03-18,3058,立德,twse,11.85,11.95,11.85,11.85,246707,2935253,-0.05,,,126,
2015-03-19,3058,立德,twse,11.90,12.00,11.90,11.95,270185,3237264,0.1,,,186,
2015-03-20,3058,立德,twse,12.00,12.05,11.95,12.00,433467,5203795,0.05,,,253,
2015-03-23,3058,立德,twse,12.05,12.10,11.95,12.00,331536,3984899,0.0,,,261,
2015-03-24,3058,立德,twse,12.00,12.10,12.00,12.05,249642,3005228,0.05,,,210,
2015-03-25,3058,立德,twse,12.05,12.05,11.90,11.95,269171,3214877,-0.1,,,152,
2015-03-26,3058,立德,twse,11.90,12.20,11.90,12.20,997193,12070433,0.25,,,321,
2015-03-27,3058,立德,twse,12.20,12.25,12.00,12.05,368915,4456620,-0.15,,,195,
2015-03-30,3058,立德,twse,12.15,12.20,12.00,12.10,711234,8602518,0.05,,,286,
2015-03-31,3058,立德,twse,12.20,12.25,12.10,12.15,367439,4459746,0.05,,,215,
2015-04-01,3058,立德,twse,12.10,12.10,12.00,12.00,285201,3431191,-0.15,,,119,
2015-04-02,3058,立德,twse,12.00,12.20,12.00,12.15,656211,7963299,0.15,,,180,
2015-04-07,3058,立德,twse,12.30,12.40,12.20,12.25,967315,11933780,0.1,,,361,
2015-04-08,3058,立德,twse,12.30,12.35,12.25,12.30,393012,4826694,0.05,,,119,
2015-04-09,3058,立德,twse,12.30,13.10,12.25,12.60,5030262,63707547,0.3,,,1209,
2015-04-10,3058,立德,twse,12.60,12.75,12.50,12.70,854136,10784412,0.1,,,308,
2015-04-13,3058,立德,twse,12.75,13.30,12.60,13.15,2777730,36253372,0.45,,,772,
2015-04-14,3058,立德,twse,13.15,13.35,13.10,13.20,1162409,15350206,0.05,,,413,
2015-04-15,3058,立德,twse,13.15,13.35,13.10,13.25,1023507,13535140,0.05,,,351,
2015-04-16,3058,立德,twse,13.30,13.30,12.90,12.90,1296114,16935945,-0.35,,,429,
2015-04-17,3058,立德,twse,13.00,13.10,12.90,12.95,563202,7312401,0.05,,,194,
2015-04-20,3058,立德,twse,12.85,12.90,12.65,12.70,527040,6717844,-0.25,,,191,
