date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret,note
2015-01-05,2337,0,0,0,880340,0,0,0,0,0,0,0,OX
2015-01-06,2337,0,0,0,880340,0,0,0,0,0,0,0,OX
2015-01-07,2337,0,0,0,880340,0,0,0,0,0,0,0,OX
2015-01-08,2337,0,0,0,880340,0,0,0,0,0,0,0,OX
2015-01-09,2337,0,0,0,880340,0,0,0,0,0,0,0,OX
2015-01-12,2337,0,0,0,880340,0,0,0,0,0,0,0,OX
2015-01-13,2337,0,0,0,880340,0,0,0,0,0,0,0,OX
2015-01-14,2337,0,0,0,880340,0,0,0,0,0,0,0,OX
2015-01-15,2337,0,0,0,880340,0,0,0,0,0,0,0,OX
2015-01-16,2337,0,0,0,880340,0,0,0,0,0,0,0,OX
2015-01-19,2337,0,0,0,880340,0,0,0,0,0,0,0,OX
2015-01-20,2337,0,0,0,880340,0,0,0,0,0,0,0,OX
2015-01-21,2337,0,0,0,880340,0,0,0,0,0,0,0,OX
2015-01-22,2337,0,0,0,880340,0,0,0,0,0,0,0,OX
2015-01-23,2337,0,0,0,880340,0,0,0,0,0,0,0,OX
2015-01-26,2337,0,0,0,880340,0,0,0,0,0,0,0,OX
2015-01-27,2337,0,0,0,880340,0,0,0,0,0,0,0,OX
2015-01-28,2337,0,0,0,880340,0,0,0,0,0,0,0,OX
2015-01-29,2337,0,0,0,880340,0,0,0,0,0,0,0,OX
2015-01-30,2337,0,0,0,880340,0,0,0,0,0,0,0,OX
2015-02-02,2337,0,0,0,880340,0,0,0,0,0,0,0,OX
2015-02-03,2337,0,0,0,880340,0,0,0,0,0,0,0,OX
2015-02-04,2337,0,0,0,880340,0,0,0,0,0,0,0,OX
2015-02-05,2337,0,0,0,880340,0,0,0,0,0,0,0,OX
2015-02-06,2337,0,0,0,880340,0,0,0,0,0,0,0,OX
2015-02-09,2337,0,0,0,880340,0,0,0,0,0,0,0,OX
2015-02-10,2337,0,0,0,880340,0,0,0,0,0,0,0,OX
2015-02-11,2337,0,0,0,880340,0,0,0,0,0,0,0,OX
2015-02-12,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-02-13,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-02-24,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-02-25,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-02-26,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-03-02,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-03-03,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-03-04,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-03-05,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-03-06,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-03-09,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-03-10,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-03-11,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-03-12,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-03-13,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-03-16,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-03-17,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-03-18,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-03-19,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-03-20,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-03-23,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-03-24,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-03-25,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-03-26,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-03-27,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-03-30,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-03-31,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-04-01,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-04-02,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-04-07,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-04-08,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-04-09,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-04-10,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-04-13,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-04-14,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-04-15,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-04-16,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-04-17,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-04-20,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-04-21,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-04-22,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-04-23,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-04-24,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-04-27,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-04-28,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-04-29,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-04-30,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-05-04,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-05-05,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-05-06,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-05-07,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-05-08,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-05-11,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-05-12,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-05-13,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-05-14,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-05-15,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-05-18,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-05-19,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-05-20,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-05-21,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-05-22,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-05-25,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-05-26,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-05-27,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-05-28,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-05-29,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-06-01,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-06-02,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-06-03,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-06-04,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-06-05,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-06-08,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-06-09,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-06-10,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-06-11,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-06-12,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-06-15,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-06-16,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-06-17,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-06-18,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-06-22,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-06-23,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-06-24,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-06-25,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-06-26,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
2015-06-29,2337,0,0,0,889665,0,0,0,0,0,0,0,OX
