date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret
2016-03-17,00656R,0,0,0,9214,0,0,0,,,,
2016-03-18,00656R,20,0,20,9214,0,0,0,,,,
2016-03-21,00656R,49,0,69,9214,0,0,0,,,,
2016-03-22,00656R,0,8,61,9214,0,0,0,,,,
2016-03-23,00656R,0,19,42,9214,0,0,0,,,,
2016-03-24,00656R,11,31,22,9214,0,0,0,,,,
2016-03-25,00656R,13,4,31,9214,0,0,0,,,,
2016-03-28,00656R,2,13,20,9214,0,0,0,,,,
2016-03-29,00656R,500,8,512,8839,0,0,0,,,,
2016-03-30,00656R,375,4,883,8839,0,0,0,,,,
2016-03-31,00656R,0,0,883,8839,0,0,0,,,,
2016-04-01,00656R,1,0,884,8839,0,0,0,,,,
2016-04-06,00656R,3,3,884,8839,0,0,0,,,,
2016-04-07,00656R,0,0,884,8839,0,0,0,,,,
2016-04-08,00656R,6,3,887,8839,0,0,0,,,,
2016-04-11,00656R,26,10,903,8839,0,0,0,,,,
2016-04-12,00656R,0,31,872,8839,0,0,0,,,,
2016-04-13,00656R,30,859,43,8839,0,0,0,,,,
2016-04-14,00656R,51,0,94,8839,0,0,0,,,,
2016-04-15,00656R,33,3,124,8839,0,0,0,,,,
2016-04-18,00656R,18,13,129,8839,0,0,0,,,,
2016-04-19,00656R,45,1,173,8839,0,0,0,,,,
2016-04-20,00656R,3,157,19,8839,0,0,0,,,,
2016-04-21,00656R,35,5,49,8839,0,0,0,,,,
2016-04-22,00656R,11,10,50,8839,0,0,0,,,,
2016-04-25,00656R,0,5,45,8839,0,0,0,,,,
2016-04-26,00656R,3,1,47,8839,0,0,0,,,,
2016-04-27,00656R,7,0,54,8839,0,0,0,,,,
2016-04-28,00656R,0,0,54,8839,0,0,0,,,,
2016-04-29,00656R,1,0,55,8839,0,0,0,,,,
2016-05-03,00656R,49,2,102,8839,0,0,0,,,,
2016-05-04,00656R,0,46,56,8839,0,0,0,,,,
2016-05-05,00656R,5,0,61,8839,0,0,0,,,,
