date,stock_id,close,yield_pct,dividend_year,per,pbr,fs_quarter
2015-01-05,2106,,3.92,,15.01,2.83,
2015-01-06,2106,,3.94,,14.92,2.81,
2015-01-07,2106,,4.00,,14.71,2.77,
2015-01-08,2106,,3.98,,14.78,2.79,
2015-01-09,2106,,3.97,,14.82,2.80,
2015-01-12,2106,,4.00,,14.71,2.77,
2015-01-13,2106,,3.97,,14.80,2.79,
2015-01-14,2106,,3.99,,14.75,2.78,
2015-01-15,2106,,3.98,,14.78,2.79,
2015-01-16,2106,,4.04,,14.56,2.75,
2015-01-19,2106,,4.05,,14.52,2.74,
2015-01-20,2106,,4.07,,14.47,2.73,
2015-01-21,2106,,4.04,,14.56,2.75,
2015-01-22,2106,,3.98,,14.78,2.79,
2015-01-23,2106,,3.91,,15.06,2.84,
2015-01-26,2106,,3.94,,14.94,2.82,
2015-01-27,2106,,3.94,,14.94,2.82,
2015-01-28,2106,,3.92,,15.01,2.83,
2015-01-29,2106,,3.92,,14.99,2.83,
2015-01-30,2106,,3.91,,15.06,2.84,
2015-02-02,2106,,3.86,,15.25,2.88,
2015-02-03,2106,,3.79,,15.51,2.92,
2015-02-04,2106,,3.81,,15.46,2.92,
2015-02-05,2106,,3.80,,15.48,2.92,
2015-02-06,2106,,3.86,,15.25,2.88,
2015-02-09,2106,,3.82,,15.41,2.91,
2015-02-10,2106,,3.86,,15.25,2.88,
2015-02-11,2106,,3.86,,15.25,2.88,
2015-02-12,2106,,3.88,,15.18,2.86,
2015-02-13,2106,,3.89,,15.13,2.85,
2015-02-24,2106,,3.89,,15.11,2.85,
2015-02-25,2106,,3.90,,15.08,2.85,
2015-02-26,2106,,3.90,,15.08,2.85,
2015-03-02,2106,,3.85,,15.27,2.88,
2015-03-03,2106,,3.91,,15.04,2.84,
2015-03-04,2106,,3.86,,15.22,2.87,
2015-03-05,2106,,3.92,,15.01,2.83,
2015-03-06,2106,,3.92,,15.01,2.83,
2015-03-09,2106,,3.97,,14.80,2.79,
2015-03-10,2106,,3.94,,14.92,2.81,
2015-03-11,2106,,3.96,,14.85,2.80,
2015-03-12,2106,,3.96,,14.85,2.80,
2015-03-13,2106,,3.92,,15.01,2.83,
2015-03-16,2106,,3.96,,14.87,2.81,
2015-03-17,2106,,4.03,,14.61,2.76,
2015-03-18,2106,,4.00,,14.71,2.77,
2015-03-19,2106,,3.97,,14.82,2.80,
2015-03-20,2106,,3.97,,14.80,2.79,
2015-03-23,2106,,4.02,,14.64,2.76,
2015-03-24,2106,,4.01,,14.66,2.77,
2015-03-25,2106,,3.99,,14.73,2.78,
2015-03-26,2106,,3.97,,14.80,2.79,
2015-03-27,2106,,3.99,,14.75,2.54,
2015-03-30,2106,,4.02,,13.82,2.52,
2015-03-31,2106,,4.08,,13.62,2.48,
2015-04-01,2106,,4.07,,13.67,2.49,
2015-04-02,2106,,4.03,,13.78,2.51,
2015-04-07,2106,,4.03,,13.80,2.51,
2015-04-08,2106,,4.05,,13.73,2.50,
2015-04-09,2106,,4.05,,13.71,2.50,
2015-04-10,2106,,4.06,,13.69,2.49,
2015-04-13,2106,,4.08,,13.60,2.48,
2015-04-14,2106,,4.11,,13.53,2.46,
2015-04-15,2106,,4.13,,13.44,2.45,
2015-04-16,2106,,4.13,,13.44,2.45,
2015-04-17,2106,,4.16,,13.36,2.43,
2015-04-20,2106,,4.24,,13.11,2.39,
2015-04-21,2106,,4.33,,12.84,2.34,
2015-04-22,2106,,4.29,,12.96,2.36,
2015-04-23,2106,,4.23,,13.13,2.39,
2015-04-24,2106,,4.21,,13.20,2.40,
2015-04-27,2106,,4.22,,13.18,2.40,
2015-04-28,2106,,4.24,,13.11,2.39,
2015-04-29,2106,,4.15,,13.40,2.44,
2015-04-30,2106,,4.17,,13.33,2.43,
2015-05-04,2106,,4.24,,13.11,2.39,
2015-05-05,2106,,4.28,,12.98,2.36,
2015-05-06,2106,,4.25,,13.07,2.38,
2015-05-07,2106,,4.30,,12.91,2.35,
2015-05-08,2106,,4.32,,12.87,2.34,
2015-05-11,2106,,4.31,,12.89,2.35,
