date,stock_id,close,yield_pct,dividend_year,per,pbr,fs_quarter
2015-01-05,2345,,5.65,,15.19,1.21,
2015-01-06,2345,,5.80,,14.81,1.18,
2015-01-07,2345,,5.76,,14.91,1.18,
2015-01-08,2345,,5.76,,14.91,1.18,
2015-01-09,2345,,5.71,,15.05,1.19,
2015-01-12,2345,,5.76,,14.91,1.18,
2015-01-13,2345,,5.69,,15.09,1.20,
2015-01-14,2345,,5.71,,15.05,1.19,
2015-01-15,2345,,5.58,,15.38,1.22,
2015-01-16,2345,,5.72,,15.00,1.19,
2015-01-19,2345,,5.72,,15.00,1.19,
2015-01-20,2345,,5.74,,14.95,1.19,
2015-01-21,2345,,5.80,,14.81,1.18,
2015-01-22,2345,,5.76,,14.91,1.18,
2015-01-23,2345,,5.76,,14.91,1.18,
2015-01-26,2345,,5.76,,14.91,1.18,
2015-01-27,2345,,5.78,,14.86,1.18,
2015-01-28,2345,,5.74,,14.95,1.19,
2015-01-29,2345,,5.76,,14.91,1.18,
2015-01-30,2345,,5.81,,14.76,1.17,
2015-02-02,2345,,5.83,,14.72,1.17,
2015-02-03,2345,,5.81,,14.76,1.17,
2015-02-04,2345,,5.81,,14.76,1.17,
2015-02-05,2345,,5.80,,14.81,1.18,
2015-02-06,2345,,5.62,,15.28,1.21,
2015-02-09,2345,,5.67,,15.14,1.20,
2015-02-10,2345,,5.76,,14.91,1.18,
2015-02-11,2345,,5.83,,14.72,1.17,
2015-02-12,2345,,5.85,,14.67,1.16,
2015-02-13,2345,,5.83,,14.72,1.17,
2015-02-24,2345,,5.78,,14.86,1.18,
2015-02-25,2345,,5.58,,15.38,1.22,
2015-02-26,2345,,5.60,,15.33,1.22,
2015-03-02,2345,,5.69,,15.09,1.20,
2015-03-03,2345,,5.67,,15.14,1.20,
2015-03-04,2345,,5.67,,15.14,1.20,
2015-03-05,2345,,5.65,,15.19,1.21,
2015-03-06,2345,,5.63,,15.24,1.21,
2015-03-09,2345,,5.63,,15.24,1.21,
2015-03-10,2345,,5.58,,15.38,1.22,
2015-03-11,2345,,5.60,,15.33,1.22,
2015-03-12,2345,,5.65,,15.19,1.21,
2015-03-13,2345,,5.67,,15.14,1.20,
2015-03-16,2345,,5.67,,15.14,1.20,
2015-03-17,2345,,5.69,,15.09,1.20,
2015-03-18,2345,,5.72,,15.00,1.19,
2015-03-19,2345,,5.60,,15.33,1.22,
2015-03-20,2345,,5.67,,15.14,1.20,
2015-03-23,2345,,5.62,,15.28,1.21,
2015-03-24,2345,,6.55,,15.57,1.24,
2015-03-25,2345,,6.61,,15.42,1.22,
2015-03-26,2345,,6.59,,15.47,1.23,
2015-03-27,2345,,6.59,,15.47,1.23,
2015-03-30,2345,,6.63,,15.38,1.15,
2015-03-31,2345,,6.65,,13.43,1.14,
2015-04-01,2345,,6.69,,13.35,1.14,
2015-04-02,2345,,6.71,,13.31,1.13,
2015-04-07,2345,,6.71,,13.31,1.13,
2015-04-08,2345,,6.69,,13.35,1.14,
2015-04-09,2345,,6.69,,13.35,1.14,
2015-04-10,2345,,6.65,,13.43,1.14,
2015-04-13,2345,,6.65,,13.43,1.14,
2015-04-14,2345,,6.67,,13.39,1.14,
2015-04-15,2345,,6.67,,13.39,1.14,
2015-04-16,2345,,6.65,,13.43,1.14,
2015-04-17,2345,,6.69,,13.35,1.14,
2015-04-20,2345,,6.71,,13.31,1.13,
2015-04-21,2345,,6.75,,13.22,1.13,
2015-04-22,2345,,6.77,,13.18,1.12,
2015-04-23,2345,,6.73,,13.26,1.13,
2015-04-24,2345,,6.75,,13.22,1.13,
2015-04-27,2345,,6.75,,13.22,1.13,
2015-04-28,2345,,6.75,,13.22,1.13,
2015-04-29,2345,,6.79,,13.14,1.12,
2015-04-30,2345,,6.77,,13.18,1.12,
2015-05-04,2345,,6.84,,13.06,1.11,
2015-05-05,2345,,6.84,,13.06,1.11,
2015-05-06,2345,,6.75,,13.22,1.13,
2015-05-07,2345,,6.84,,13.06,1.11,
2015-05-08,2345,,6.88,,12.98,1.11,
2015-05-11,2345,,7.04,,12.69,1.08,
2015-05-12,2345,,7.04,,12.69,1.08,
2015-05-13,2345,,6.95,,12.85,1.10,
2015-05-14,2345,,7.01,,12.73,1.08,
2015-05-15,2345,,6.99,,14.58,1.08,
2015-05-18,2345,,7.13,,14.29,1.06,
2015-05-19,2345,,7.06,,14.43,1.07,
2015-05-20,2345,,7.01,,14.53,1.08,
2015-05-21,2345,,7.06,,14.43,1.07,
2015-05-22,2345,,7.01,,14.53,1.08,
2015-05-25,2345,,7.06,,14.43,1.07,
2015-05-26,2345,,7.06,,14.43,1.07,
2015-05-27,2345,,7.04,,14.48,1.07,
2015-05-28,2345,,6.97,,14.62,1.08,
2015-05-29,2345,,6.99,,14.58,1.08,
2015-06-01,2345,,7.11,,14.34,1.06,
2015-06-02,2345,,7.06,,14.43,1.07,
2015-06-03,2345,,7.08,,14.39,1.06,
2015-06-04,2345,,7.15,,14.25,1.05,
2015-06-05,2345,,7.20,,14.15,1.05,
2015-06-08,2345,,7.20,,14.15,1.05,
2015-06-09,2345,,7.66,,13.30,0.98,
2015-06-10,2345,,7.42,,13.73,1.02,
2015-06-11,2345,,7.47,,13.63,1.01,
2015-06-12,2345,,7.53,,13.54,1.00,
2015-06-15,2345,,7.47,,13.63,1.01,
2015-06-16,2345,,7.55,,13.49,1.00,
2015-06-17,2345,,7.47,,13.63,1.01,
2015-06-18,2345,,7.45,,13.68,1.01,
2015-06-22,2345,,7.35,,13.87,1.03,
