date,stock_id,close,yield_pct,dividend_year,per,pbr,fs_quarter
2015-01-05,2347,,6.11,,14.59,1.71,
2015-01-06,2347,,6.29,,14.17,1.66,
2015-01-07,2347,,6.29,,14.17,1.66,
2015-01-08,2347,,6.15,,14.51,1.70,
2015-01-09,2347,,6.19,,14.41,1.69,
2015-01-12,2347,,6.07,,14.70,1.73,
2015-01-13,2347,,6.03,,14.78,1.74,
2015-01-14,2347,,6.01,,14.84,1.74,
2015-01-15,2347,,6.11,,14.60,1.72,
2015-01-16,2347,,6.21,,14.36,1.69,
2015-01-19,2347,,6.20,,14.38,1.69,
2015-01-20,2347,,6.09,,14.63,1.72,
2015-01-21,2347,,6.14,,14.52,1.71,
2015-01-22,2347,,6.03,,14.79,1.74,
2015-01-23,2347,,6.01,,14.84,1.74,
2015-01-26,2347,,6.05,,14.73,1.73,
2015-01-27,2347,,6.07,,14.68,1.72,
2015-01-28,2347,,6.09,,14.65,1.72,
2015-01-29,2347,,6.03,,14.78,1.74,
2015-01-30,2347,,6.15,,14.49,1.70,
2015-02-02,2347,,6.22,,14.35,1.69,
2015-02-03,2347,,6.17,,14.44,1.70,
2015-02-04,2347,,6.17,,14.44,1.70,
2015-02-05,2347,,6.15,,14.51,1.70,
2015-02-06,2347,,6.15,,14.51,1.70,
2015-02-09,2347,,6.22,,14.33,1.68,
2015-02-10,2347,,6.20,,14.38,1.69,
2015-02-11,2347,,6.15,,14.49,1.70,
2015-02-12,2347,,6.21,,14.36,1.69,
2015-02-13,2347,,6.19,,14.39,1.69,
2015-02-24,2347,,6.09,,14.63,1.72,
2015-02-25,2347,,6.13,,14.55,1.71,
2015-02-26,2347,,6.11,,14.60,1.72,
2015-03-02,2347,,6.13,,14.55,1.71,
2015-03-03,2347,,6.11,,14.60,1.72,
2015-03-04,2347,,6.11,,14.60,1.72,
2015-03-05,2347,,6.17,,14.46,1.70,
2015-03-06,2347,,6.15,,14.51,1.70,
2015-03-09,2347,,6.18,,14.43,1.69,
2015-03-10,2347,,6.26,,14.25,1.67,
2015-03-11,2347,,6.36,,14.01,1.65,
2015-03-12,2347,,6.29,,14.19,1.67,
2015-03-13,2347,,6.35,,14.04,1.65,
2015-03-16,2347,,6.35,,14.04,1.65,
2015-03-17,2347,,6.36,,14.03,1.54,
2015-03-18,2347,,6.33,,13.99,1.55,
2015-03-19,2347,,6.36,,13.94,1.54,
2015-03-20,2347,,6.32,,14.02,1.55,
2015-03-23,2347,,6.41,,13.83,1.53,
2015-03-24,2347,,6.41,,13.81,1.53,
2015-03-25,2347,,6.48,,13.67,1.51,
2015-03-26,2347,,6.47,,13.69,1.52,
2015-03-27,2347,,6.55,,13.53,1.50,
2015-03-30,2347,,6.64,,13.34,1.48,
2015-03-31,2347,,6.62,,13.39,1.48,
2015-04-01,2347,,6.67,,13.28,1.47,
2015-04-02,2347,,6.67,,13.29,1.47,
2015-04-07,2347,,6.64,,13.34,1.48,
2015-04-08,2347,,6.68,,13.26,1.47,
2015-04-09,2347,,6.67,,13.29,1.47,
2015-04-10,2347,,6.64,,13.34,1.48,
2015-04-13,2347,,6.64,,13.34,1.48,
2015-04-14,2347,,6.68,,13.26,1.47,
2015-04-15,2347,,6.76,,13.10,1.45,
2015-04-16,2347,,6.72,,13.18,1.46,
2015-04-17,2347,,6.76,,13.10,1.45,
2015-04-20,2347,,6.76,,13.10,1.45,
2015-04-21,2347,,6.76,,13.10,1.45,
2015-04-22,2347,,6.83,,12.97,1.44,
2015-04-23,2347,,6.68,,13.26,1.47,
2015-04-24,2347,,6.57,,13.48,1.49,
2015-04-27,2347,,6.47,,13.70,1.52,
2015-04-28,2347,,6.54,,13.54,1.50,
2015-04-29,2347,,7.68,,13.59,1.51,
2015-04-30,2347,,7.59,,13.77,1.52,
2015-05-04,2347,,7.64,,13.67,1.51,
2015-05-05,2347,,7.64,,13.67,1.51,
2015-05-06,2347,,7.67,,13.61,1.51,
2015-05-07,2347,,7.76,,13.45,1.49,
2015-05-08,2347,,7.76,,13.45,1.49,
2015-05-11,2347,,7.84,,13.32,1.48,
2015-05-12,2347,,7.85,,13.31,1.49,
2015-05-13,2347,,7.57,,13.33,1.54,
2015-05-14,2347,,7.67,,13.15,1.52,
2015-05-15,2347,,7.72,,13.07,1.51,
2015-05-18,2347,,7.59,,13.30,1.54,
2015-05-19,2347,,7.58,,13.32,1.54,
2015-05-20,2347,,7.63,,13.23,1.53,
2015-05-21,2347,,7.57,,13.33,1.54,
2015-05-22,2347,,7.53,,13.39,1.55,
2015-05-25,2347,,7.50,,13.46,1.56,
2015-05-26,2347,,7.47,,13.52,1.56,
2015-05-27,2347,,7.37,,13.70,1.58,
2015-05-28,2347,,7.22,,13.98,1.62,
2015-05-29,2347,,7.24,,13.93,1.61,
2015-06-01,2347,,7.14,,14.13,1.63,
2015-06-02,2347,,7.10,,14.20,1.64,
2015-06-03,2347,,7.13,,14.16,1.64,
2015-06-04,2347,,7.28,,13.87,1.60,
2015-06-05,2347,,7.37,,13.69,1.58,
2015-06-08,2347,,7.17,,14.07,1.63,
2015-06-09,2347,,7.25,,13.91,1.61,
2015-06-10,2347,,7.33,,13.78,1.59,
2015-06-11,2347,,7.44,,13.56,1.57,
2015-06-12,2347,,7.35,,13.73,1.59,
2015-06-15,2347,,7.35,,13.73,1.59,
2015-06-16,2347,,7.42,,13.59,1.57,
2015-06-17,2347,,7.32,,13.79,1.60,
2015-06-18,2347,,7.28,,13.85,1.60,
2015-06-22,2347,,7.32,,13.79,1.60,
2015-06-23,2347,,7.34,,13.75,1.59,
2015-06-24,2347,,7.45,,13.55,1.57,
2015-06-25,2347,,7.19,,14.04,1.62,
2015-06-26,2347,,7.16,,14.10,1.63,
2015-06-29,2347,,7.38,,13.67,1.58,
2015-06-30,2347,,7.21,,13.99,1.62,
2015-07-01,2347,,7.29,,13.84,1.60,
2015-07-02,2347,,7.26,,13.90,1.61,
2015-07-03,2347,,7.24,,13.93,1.61,
2015-07-06,2347,,7.36,,13.72,1.59,
2015-07-07,2347,,7.35,,13.73,1.59,
2015-07-08,2347,,7.52,,13.43,1.55,
2015-07-09,2347,,7.56,,13.35,1.54,
2015-07-13,2347,,7.47,,13.52,1.56,
2015-07-14,2347,,7.48,,13.49,1.56,
2015-07-15,2347,,7.40,,13.64,1.58,
2015-07-16,2347,,7.53,,13.39,1.55,
2015-07-17,2347,,7.58,,13.32,1.54,
2015-07-20,2347,,7.74,,13.04,1.51,
2015-07-21,2347,,7.75,,13.03,1.51,
2015-07-22,2347,,7.76,,13.00,1.50,
2015-07-23,2347,,7.75,,13.03,1.51,
2015-07-24,2347,,7.78,,12.97,1.50,
2015-07-27,2347,,8.02,,12.58,1.46,
2015-07-28,2347,,8.04,,12.55,1.45,
2015-07-29,2347,,8.14,,12.40,1.43,
2015-07-30,2347,,8.51,,11.87,1.37,
2015-07-31,2347,,8.67,,11.64,1.35,
2015-08-03,2347,,8.49,,11.88,1.37,
2015-08-04,2347,,8.63,,11.70,1.35,
2015-08-05,2347,,8.66,,11.65,1.35,
2015-08-06,2347,,8.73,,11.56,1.34,
