date,stock_id,close,yield_pct,dividend_year,per,pbr,fs_quarter
2015-01-05,3189,,3.33,,12.32,1.76,
2015-01-06,3189,,3.38,,12.15,1.74,
2015-01-07,3189,,3.40,,12.09,1.73,
2015-01-08,3189,,3.37,,12.21,1.74,
2015-01-09,3189,,3.38,,12.15,1.74,
2015-01-12,3189,,3.38,,12.15,1.74,
2015-01-13,3189,,3.37,,12.21,1.74,
2015-01-14,3189,,3.43,,11.97,1.71,
2015-01-15,3189,,3.45,,11.91,1.70,
2015-01-16,3189,,3.48,,11.80,1.69,
2015-01-19,3189,,3.51,,11.71,1.67,
2015-01-20,3189,,3.37,,12.21,1.74,
2015-01-21,3189,,3.38,,12.15,1.74,
2015-01-22,3189,,3.38,,12.15,1.74,
2015-01-23,3189,,3.37,,12.21,1.74,
2015-01-26,3189,,3.33,,12.32,1.76,
2015-01-27,3189,,3.33,,12.32,1.76,
2015-01-28,3189,,3.32,,12.38,1.77,
2015-01-29,3189,,3.37,,12.21,1.74,
2015-01-30,3189,,3.41,,12.03,1.72,
2015-02-02,3189,,3.40,,12.09,1.73,
2015-02-03,3189,,3.40,,12.09,1.73,
2015-02-04,3189,,3.41,,12.03,1.72,
2015-02-05,3189,,3.38,,12.15,1.74,
2015-02-06,3189,,3.40,,12.09,1.73,
2015-02-09,3189,,3.41,,12.03,1.72,
2015-02-10,3189,,3.50,,11.74,1.63,
2015-02-11,3189,,3.45,,12.52,1.65,
2015-02-12,3189,,3.96,,12.45,1.64,
2015-02-13,3189,,3.98,,12.39,1.64,
2015-02-24,3189,,4.00,,12.33,1.63,
2015-02-25,3189,,3.94,,12.52,1.65,
2015-02-26,3189,,3.94,,12.52,1.65,
2015-03-02,3189,,3.94,,12.52,1.65,
2015-03-03,3189,,3.86,,12.76,1.68,
2015-03-04,3189,,3.86,,12.76,1.68,
2015-03-05,3189,,3.81,,12.95,1.71,
2015-03-06,3189,,3.85,,12.82,1.69,
2015-03-09,3189,,3.86,,12.76,1.68,
2015-03-10,3189,,3.81,,12.95,1.71,
2015-03-11,3189,,3.86,,12.76,1.68,
2015-03-12,3189,,3.85,,12.82,1.69,
2015-03-13,3189,,3.83,,12.89,1.70,
