date,stock_id,close,yield_pct,dividend_year,per,pbr,fs_quarter
2015-01-05,2615,,2.84,,13.06,1.89,
2015-01-06,2615,,2.83,,13.08,1.89,
2015-01-07,2615,,2.65,,13.98,2.02,
2015-01-08,2615,,2.50,,14.84,2.15,
2015-01-09,2615,,2.50,,14.84,2.15,
2015-01-12,2615,,2.54,,14.58,2.11,
2015-01-13,2615,,2.47,,15.02,2.17,
2015-01-14,2615,,2.48,,14.95,2.16,
2015-01-15,2615,,2.52,,14.72,2.13,
2015-01-16,2615,,2.35,,15.74,2.28,
2015-01-19,2615,,2.39,,15.49,2.24,
2015-01-20,2615,,2.39,,15.51,2.25,
2015-01-21,2615,,2.39,,15.49,2.24,
2015-01-22,2615,,2.33,,15.88,2.30,
2015-01-23,2615,,2.39,,15.51,2.25,
2015-01-26,2615,,2.41,,15.35,2.22,
2015-01-27,2615,,2.45,,15.09,2.18,
2015-01-28,2615,,2.47,,14.98,2.17,
2015-01-29,2615,,2.47,,15.02,2.17,
2015-01-30,2615,,2.41,,15.39,2.23,
2015-02-02,2615,,2.40,,15.42,2.23,
2015-02-03,2615,,2.47,,15.00,2.17,
2015-02-04,2615,,2.55,,14.54,2.10,
2015-02-05,2615,,2.50,,14.81,2.14,
2015-02-06,2615,,2.52,,14.68,2.12,
2015-02-09,2615,,2.48,,14.95,2.16,
2015-02-10,2615,,2.42,,15.28,2.21,
2015-02-11,2615,,2.42,,15.28,2.21,
2015-02-12,2615,,2.39,,15.51,2.25,
2015-02-13,2615,,2.33,,15.90,2.30,
2015-02-24,2615,,2.34,,15.86,2.30,
2015-02-25,2615,,2.31,,16.02,2.32,
2015-02-26,2615,,2.29,,16.20,2.35,
2015-03-02,2615,,2.14,,17.34,2.51,
2015-03-03,2615,,2.18,,16.99,2.46,
2015-03-04,2615,,2.21,,16.76,2.43,
2015-03-05,2615,,2.28,,16.23,2.35,
2015-03-06,2615,,2.31,,16.06,2.33,
2015-03-09,2615,,2.37,,15.65,2.27,
2015-03-10,2615,,2.36,,15.72,2.28,
2015-03-11,2615,,2.23,,16.60,2.40,
2015-03-12,2615,,2.26,,16.41,2.38,
2015-03-13,2615,,2.26,,16.39,2.37,
2015-03-16,2615,,2.15,,17.22,2.49,
2015-03-17,2615,,2.16,,17.18,2.49,
2015-03-18,2615,,2.10,,17.66,2.56,
2015-03-19,2615,,2.12,,17.43,2.52,
2015-03-20,2615,,2.11,,17.52,2.54,
2015-03-23,2615,,2.15,,17.22,2.49,
2015-03-24,2615,,2.10,,17.62,2.55,
2015-03-25,2615,,2.06,,17.96,2.42,
2015-03-26,2615,,2.19,,15.40,2.27,
2015-03-27,2615,,2.13,,15.86,2.34,
2015-03-30,2615,,2.14,,15.76,2.33,
2015-03-31,2615,,2.07,,16.29,2.40,
2015-04-01,2615,,2.10,,16.10,2.38,
2015-04-02,2615,,2.10,,16.08,2.37,
2015-04-07,2615,,2.13,,15.84,2.34,
2015-04-08,2615,,2.16,,15.65,2.31,
2015-04-09,2615,,2.16,,15.61,2.31,
2015-04-10,2615,,2.20,,15.34,2.26,
2015-04-13,2615,,2.13,,15.82,2.34,
2015-04-14,2615,,2.09,,16.14,2.38,
2015-04-15,2615,,2.15,,15.70,2.32,
2015-04-16,2615,,2.13,,15.86,2.34,
2015-04-17,2615,,2.16,,15.65,2.31,
2015-04-20,2615,,2.17,,15.55,2.30,
2015-04-21,2615,,2.26,,14.94,2.21,
2015-04-22,2615,,2.20,,15.34,2.26,
2015-04-23,2615,,2.19,,15.44,2.28,
2015-04-24,2615,,2.32,,14.54,2.15,
2015-04-27,2615,,6.20,,13.61,2.01,
2015-04-28,2615,,6.03,,13.99,2.07,
2015-04-29,2615,,5.95,,14.18,2.09,
2015-04-30,2615,,5.88,,14.35,2.12,
2015-05-04,2615,,5.95,,14.18,2.09,
2015-05-05,2615,,6.10,,13.84,2.04,
2015-05-06,2615,,6.07,,13.90,2.05,
2015-05-07,2615,,6.13,,13.78,2.03,
2015-05-08,2615,,6.04,,13.97,2.06,
2015-05-11,2615,,5.97,,14.14,2.09,
2015-05-12,2615,,6.13,,13.78,2.03,
2015-05-13,2615,,6.23,,13.54,1.89,
2015-05-14,2615,,6.46,,10.28,1.83,
2015-05-15,2615,,6.68,,9.95,1.77,
2015-05-18,2615,,6.39,,10.40,1.85,
2015-05-19,2615,,6.27,,10.60,1.88,
2015-05-20,2615,,6.40,,10.38,1.84,
2015-05-21,2615,,6.67,,9.97,1.77,
2015-05-22,2615,,6.59,,10.08,1.79,
2015-05-25,2615,,6.55,,10.15,1.80,
2015-05-26,2615,,6.61,,10.05,1.79,
2015-05-27,2615,,6.54,,10.17,1.81,
2015-05-28,2615,,6.53,,10.18,1.81,
2015-05-29,2615,,6.83,,9.73,1.73,
2015-06-01,2615,,6.72,,9.88,1.76,
2015-06-02,2615,,6.76,,9.83,1.75,
2015-06-03,2615,,7.01,,9.49,1.69,
2015-06-04,2615,,7.13,,9.32,1.66,
2015-06-05,2615,,6.90,,9.63,1.71,
2015-06-08,2615,,6.84,,9.72,1.73,
2015-06-09,2615,,7.01,,9.49,1.69,
2015-06-10,2615,,7.01,,9.49,1.69,
2015-06-11,2615,,7.19,,9.24,1.64,
2015-06-12,2615,,7.94,,8.37,1.49,
2015-06-15,2615,,8.16,,8.14,1.45,
2015-06-16,2615,,8.06,,8.24,1.46,
2015-06-17,2615,,8.13,,8.17,1.45,
2015-06-18,2615,,7.81,,8.50,1.51,
2015-06-22,2615,,8.05,,8.26,1.47,
2015-06-23,2615,,8.00,,8.31,1.48,
2015-06-24,2615,,8.05,,8.26,1.47,
2015-06-25,2615,,8.06,,8.24,1.46,
2015-06-26,2615,,7.97,,8.34,1.48,
2015-06-29,2615,,8.49,,7.82,1.39,
2015-06-30,2615,,8.16,,8.14,1.45,
2015-07-01,2615,,8.21,,8.09,1.44,
2015-07-02,2615,,7.94,,8.37,1.49,
2015-07-03,2615,,7.66,,8.67,1.54,
2015-07-06,2615,,7.62,,8.72,1.55,
2015-07-07,2615,,7.75,,8.57,1.52,
2015-07-08,2615,,7.91,,8.41,1.49,
2015-07-09,2615,,7.84,,8.47,1.51,
2015-07-13,2615,,7.68,,8.65,1.54,
2015-07-14,2615,,8.23,,8.07,1.43,
