date,stock_id,close,yield_pct,dividend_year,per,pbr,fs_quarter
2015-01-05,3008,,1.21,,20.45,8.15,
2015-01-06,3008,,1.25,,19.80,7.89,
2015-01-07,3008,,1.24,,20.02,7.98,
2015-01-08,3008,,1.21,,20.58,8.21,
2015-01-09,3008,,1.22,,20.37,8.12,
2015-01-12,3008,,1.23,,20.19,8.05,
2015-01-13,3008,,1.22,,20.37,8.12,
2015-01-14,3008,,1.21,,20.45,8.15,
2015-01-15,3008,,1.21,,20.54,8.19,
2015-01-16,3008,,1.19,,20.76,8.28,
2015-01-19,3008,,1.17,,21.15,8.43,
2015-01-20,3008,,1.12,,22.24,8.87,
2015-01-21,3008,,1.10,,22.46,8.95,
2015-01-22,3008,,1.09,,22.85,9.11,
2015-01-23,3008,,1.03,,24.11,9.61,
2015-01-26,3008,,1.03,,24.02,9.58,
2015-01-27,3008,,1.04,,23.94,9.54,
2015-01-28,3008,,1.04,,23.94,9.54,
2015-01-29,3008,,1.08,,22.98,9.16,
2015-01-30,3008,,1.08,,22.98,9.16,
2015-02-02,3008,,1.07,,23.20,9.25,
2015-02-03,3008,,1.03,,24.02,9.58,
2015-02-04,3008,,1.04,,23.76,9.47,
2015-02-05,3008,,1.03,,24.02,9.58,
2015-02-06,3008,,1.09,,22.67,9.04,
2015-02-09,3008,,1.07,,23.11,9.21,
2015-02-10,3008,,1.08,,23.02,9.18,
2015-02-11,3008,,1.06,,23.41,9.33,
2015-02-12,3008,,1.06,,23.33,9.30,
2015-02-13,3008,,1.05,,23.54,9.39,
2015-02-24,3008,,1.03,,24.20,9.65,
2015-02-25,3008,,1.03,,23.98,9.56,
2015-02-26,3008,,1.06,,23.33,9.30,
2015-03-02,3008,,1.07,,23.11,9.21,
2015-03-03,3008,,1.07,,23.24,9.26,
2015-03-04,3008,,1.07,,23.11,9.21,
2015-03-05,3008,,1.09,,22.76,9.07,
2015-03-06,3008,,1.04,,23.81,9.49,
2015-03-09,3008,,1.03,,24.11,9.61,
2015-03-10,3008,,1.07,,23.15,9.23,
2015-03-11,3008,,1.07,,23.24,9.26,
2015-03-12,3008,,1.06,,23.37,9.32,
2015-03-13,3008,,1.07,,23.24,9.26,
2015-03-16,3008,,1.07,,23.11,9.21,
2015-03-17,3008,,1.04,,23.81,9.49,
2015-03-18,3008,,1.04,,23.94,9.54,
2015-03-19,3008,,1.02,,24.24,9.66,
2015-03-20,3008,,1.03,,24.02,9.58,
2015-03-23,3008,,1.03,,24.11,9.61,
2015-03-24,3008,,1.03,,24.07,9.59,
2015-03-25,3008,,1.03,,23.98,9.56,
2015-03-26,3008,,1.06,,23.37,9.32,
2015-03-27,3008,,1.07,,23.15,9.23,
2015-03-30,3008,,1.08,,22.93,9.14,
2015-03-31,3008,,1.06,,23.46,7.83,
2015-04-01,3008,,1.04,,18.87,7.94,
2015-04-02,3008,,1.04,,18.84,7.93,
2015-04-07,3008,,1.03,,19.01,8.00,
2015-04-08,3008,,1.06,,18.60,7.83,
2015-04-09,3008,,1.07,,18.43,7.75,
2015-04-10,3008,,1.06,,18.60,7.83,
2015-04-13,3008,,1.05,,18.67,7.85,
2015-04-14,3008,,1.07,,18.46,7.77,
2015-04-15,3008,,1.04,,18.94,7.97,
2015-04-16,3008,,1.02,,19.22,8.09,
2015-04-17,3008,,1.01,,19.39,8.16,
2015-04-20,3008,,0.97,,20.25,8.52,
2015-04-21,3008,,0.97,,20.32,8.55,
2015-04-22,3008,,0.93,,21.15,8.90,
2015-04-23,3008,,0.91,,21.70,9.13,
2015-04-24,3008,,0.91,,21.50,9.04,
2015-04-27,3008,,0.89,,22.08,9.29,
2015-04-28,3008,,1.59,,22.08,9.29,
2015-04-29,3008,,1.63,,21.53,9.06,
2015-04-30,3008,,1.66,,21.25,8.94,
2015-05-04,3008,,1.60,,22.01,9.26,
2015-05-05,3008,,1.58,,22.22,9.35,
2015-05-06,3008,,1.62,,21.74,9.15,
2015-05-07,3008,,1.64,,21.43,9.02,
2015-05-08,3008,,1.63,,21.53,9.06,
2015-05-11,3008,,1.60,,21.94,9.23,
2015-05-12,3008,,1.64,,21.46,9.03,
2015-05-13,3008,,1.63,,21.57,8.29,
2015-05-14,3008,,1.64,,20.01,8.25,
2015-05-15,3008,,1.66,,19.82,8.17,
2015-05-18,3008,,1.63,,20.14,8.30,
2015-05-19,3008,,1.53,,21.40,8.82,
2015-05-20,3008,,1.53,,21.43,8.83,
2015-05-21,3008,,1.54,,21.27,8.77,
2015-05-22,3008,,1.47,,22.27,9.18,
2015-05-25,3008,,1.47,,22.30,9.19,
2015-05-26,3008,,1.47,,22.27,9.18,
2015-05-27,3008,,1.45,,22.62,9.32,
2015-05-28,3008,,1.48,,22.20,9.15,
2015-05-29,3008,,1.49,,22.01,9.07,
2015-06-01,3008,,1.48,,22.23,9.17,
2015-06-02,3008,,1.48,,22.14,9.13,
2015-06-03,3008,,1.48,,22.23,9.17,
2015-06-04,3008,,1.59,,20.62,8.50,
2015-06-05,3008,,1.57,,20.95,8.63,
2015-06-08,3008,,1.53,,21.49,8.86,
2015-06-09,3008,,1.57,,20.95,8.63,
2015-06-10,3008,,1.56,,21.04,8.67,
2015-06-11,3008,,1.52,,21.59,8.90,
2015-06-12,3008,,1.52,,21.59,8.90,
2015-06-15,3008,,1.57,,20.95,8.63,
2015-06-16,3008,,1.55,,21.24,8.75,
2015-06-17,3008,,1.52,,21.62,8.91,
