date,stock_id,close,yield_pct,dividend_year,per,pbr,fs_quarter
2015-01-05,1326,,3.79,,19.47,1.42,
2015-01-06,1326,,3.94,,18.73,1.36,
2015-01-07,1326,,3.99,,18.50,1.34,
2015-01-08,1326,,3.87,,19.06,1.39,
2015-01-09,1326,,3.88,,19.03,1.38,
2015-01-12,1326,,3.79,,19.44,1.41,
2015-01-13,1326,,3.82,,19.32,1.40,
2015-01-14,1326,,3.79,,19.44,1.41,
2015-01-15,1326,,3.82,,19.32,1.40,
2015-01-16,1326,,3.83,,19.26,1.40,
2015-01-19,1326,,3.75,,19.65,1.43,
2015-01-20,1326,,3.68,,20.06,1.46,
2015-01-21,1326,,3.64,,20.27,1.47,
2015-01-22,1326,,3.62,,20.35,1.48,
2015-01-23,1326,,3.58,,20.62,1.50,
2015-01-26,1326,,3.58,,20.62,1.50,
2015-01-27,1326,,3.57,,20.65,1.50,
2015-01-28,1326,,3.57,,20.65,1.50,
2015-01-29,1326,,3.59,,20.53,1.49,
2015-01-30,1326,,3.69,,20.00,1.45,
2015-02-02,1326,,3.60,,20.50,1.49,
2015-02-03,1326,,3.49,,21.12,1.54,
2015-02-04,1326,,3.42,,21.56,1.57,
2015-02-05,1326,,3.42,,21.53,1.57,
2015-02-06,1326,,3.45,,21.36,1.55,
2015-02-09,1326,,3.48,,21.21,1.54,
2015-02-10,1326,,3.54,,20.86,1.52,
2015-02-11,1326,,3.50,,21.06,1.53,
2015-02-12,1326,,3.52,,20.94,1.52,
2015-02-13,1326,,3.52,,20.97,1.52,
2015-02-24,1326,,3.51,,21.03,1.53,
2015-02-25,1326,,3.50,,21.06,1.53,
2015-02-26,1326,,3.55,,20.77,1.51,
2015-03-02,1326,,3.60,,20.47,1.49,
2015-03-03,1326,,3.62,,20.38,1.48,
2015-03-04,1326,,3.54,,20.86,1.52,
2015-03-05,1326,,3.60,,20.50,1.49,
2015-03-06,1326,,3.52,,20.94,1.52,
2015-03-09,1326,,3.59,,20.56,1.49,
2015-03-10,1326,,3.62,,20.35,1.48,
2015-03-11,1326,,3.65,,20.21,1.47,
2015-03-12,1326,,3.59,,20.56,1.49,
2015-03-13,1326,,3.61,,20.44,1.49,
2015-03-16,1326,,3.62,,20.38,1.48,
2015-03-17,1326,,3.62,,20.35,1.48,
2015-03-18,1326,,3.57,,20.65,1.50,
2015-03-19,1326,,3.52,,20.94,1.52,
2015-03-20,1326,,3.52,,20.94,1.49,
2015-03-23,1326,,3.51,,39.56,1.50,
2015-03-24,1326,,1.68,,39.72,1.50,
2015-03-25,1326,,1.71,,38.89,1.47,
2015-03-26,1326,,1.69,,39.39,1.49,
2015-03-27,1326,,1.69,,39.33,1.49,
2015-03-30,1326,,1.69,,39.44,1.49,
2015-03-31,1326,,1.67,,39.89,1.51,
2015-04-01,1326,,1.72,,38.67,1.46,
2015-04-02,1326,,1.69,,39.44,1.49,
2015-04-07,1326,,1.64,,40.67,1.54,
2015-04-08,1326,,1.61,,41.33,1.56,
2015-04-09,1326,,1.62,,41.06,1.55,
2015-04-10,1326,,1.62,,41.11,1.56,
2015-04-13,1326,,1.60,,41.67,1.58,
2015-04-14,1326,,1.62,,41.22,1.56,
2015-04-15,1326,,1.62,,41.11,1.56,
2015-04-16,1326,,1.58,,42.28,1.60,
2015-04-17,1326,,1.59,,41.94,1.59,
2015-04-20,1326,,1.57,,42.33,1.60,
2015-04-21,1326,,1.57,,42.50,1.61,
2015-04-22,1326,,1.58,,42.28,1.60,
2015-04-23,1326,,1.53,,43.50,1.65,
2015-04-24,1326,,1.51,,44.11,1.67,
2015-04-27,1326,,1.51,,44.22,1.67,
2015-04-28,1326,,1.50,,44.56,1.69,
2015-04-29,1326,,1.51,,44.17,1.67,
2015-04-30,1326,,1.53,,43.44,1.64,
2015-05-04,1326,,1.53,,43.67,1.65,
2015-05-05,1326,,1.52,,43.94,1.64,
2015-05-06,1326,,1.50,,74.07,1.66,
2015-05-07,1326,,1.54,,71.94,1.62,
2015-05-08,1326,,1.56,,71.11,1.60,
2015-05-11,1326,,1.55,,71.57,1.61,
2015-05-12,1326,,1.52,,72.96,1.64,
2015-05-13,1326,,1.53,,72.50,1.63,
2015-05-14,1326,,1.55,,71.48,1.60,
2015-05-15,1326,,1.58,,70.37,1.58,
2015-05-18,1326,,1.54,,72.13,1.62,
2015-05-19,1326,,1.51,,73.43,1.65,
2015-05-20,1326,,1.52,,72.96,1.64,
2015-05-21,1326,,1.56,,71.30,1.60,
2015-05-22,1326,,1.53,,72.59,1.63,
2015-05-25,1326,,1.56,,71.39,1.60,
2015-05-26,1326,,1.55,,71.67,1.61,
2015-05-27,1326,,1.56,,71.02,1.59,
2015-05-28,1326,,1.59,,70.00,1.57,
2015-05-29,1326,,1.60,,69.54,1.56,
2015-06-01,1326,,1.62,,68.52,1.54,
2015-06-02,1326,,1.60,,69.54,1.56,
2015-06-03,1326,,1.62,,68.70,1.54,
2015-06-04,1326,,1.66,,66.85,1.50,
2015-06-05,1326,,1.66,,66.94,1.50,
2015-06-08,1326,,1.62,,68.70,1.54,
2015-06-09,1326,,1.62,,68.70,1.54,
2015-06-10,1326,,1.61,,69.17,1.55,
2015-06-11,1326,,1.60,,69.54,1.56,
2015-06-12,1326,,1.63,,67.96,1.53,
2015-06-15,1326,,1.66,,66.94,1.50,
