date,stock_id,close,yield_pct,dividend_year,per,pbr,fs_quarter
2015-01-05,2360,,3.06,,24.06,3.50,
2015-01-06,2360,,3.01,,24.41,3.55,
2015-01-07,2360,,3.06,,24.06,3.50,
2015-01-08,2360,,3.06,,24.06,3.50,
2015-01-09,2360,,3.00,,24.53,3.57,
2015-01-12,2360,,3.04,,24.21,3.52,
2015-01-13,2360,,3.03,,24.24,3.52,
2015-01-14,2360,,3.04,,24.18,3.52,
2015-01-15,2360,,3.05,,24.12,3.51,
2015-01-16,2360,,3.09,,23.76,3.46,
2015-01-19,2360,,3.15,,23.35,3.40,
2015-01-20,2360,,3.10,,23.71,3.45,
2015-01-21,2360,,3.05,,24.09,3.50,
2015-01-22,2360,,3.02,,24.32,3.54,
2015-01-23,2360,,3.11,,23.68,3.44,
2015-01-26,2360,,3.19,,23.03,3.35,
2015-01-27,2360,,3.16,,23.29,3.39,
2015-01-28,2360,,3.18,,23.15,3.37,
2015-01-29,2360,,3.18,,23.09,3.36,
2015-01-30,2360,,3.17,,23.21,3.37,
2015-02-02,2360,,3.21,,22.94,3.34,
2015-02-03,2360,,3.16,,23.26,3.38,
2015-02-04,2360,,3.15,,23.35,3.40,
2015-02-05,2360,,3.15,,23.35,3.40,
2015-02-06,2360,,3.17,,23.18,3.37,
2015-02-09,2360,,3.19,,23.06,3.35,
2015-02-10,2360,,3.17,,23.21,3.37,
2015-02-11,2360,,3.26,,22.59,3.28,
2015-02-12,2360,,3.23,,22.79,3.31,
2015-02-13,2360,,3.18,,23.09,3.36,
2015-02-24,2360,,3.13,,23.53,3.42,
2015-02-25,2360,,3.19,,23.97,3.49,
2015-02-26,2360,,3.22,,23.74,3.45,
2015-03-02,2360,,3.30,,23.21,3.37,
2015-03-03,2360,,3.23,,23.68,3.44,
2015-03-04,2360,,3.24,,23.62,3.43,
2015-03-05,2360,,3.26,,23.47,3.41,
2015-03-06,2360,,3.25,,23.53,3.42,
2015-03-09,2360,,3.27,,23.38,3.40,
2015-03-10,2360,,3.28,,23.32,3.39,
