date,stock_id,close,yield_pct,dividend_year,per,pbr,fs_quarter
2015-01-05,1102,,5.23,,13.91,0.96,
2015-01-06,1102,,5.32,,13.67,0.94,
2015-01-07,1102,,5.26,,13.82,0.95,
2015-01-08,1102,,5.20,,13.98,0.97,
2015-01-09,1102,,5.20,,13.98,0.97,
2015-01-12,1102,,5.26,,13.82,0.95,
2015-01-13,1102,,5.20,,13.98,0.97,
2015-01-14,1102,,5.26,,13.82,0.95,
2015-01-15,1102,,5.25,,13.85,0.96,
2015-01-16,1102,,5.23,,13.91,0.96,
2015-01-19,1102,,5.21,,13.96,0.96,
2015-01-20,1102,,5.21,,13.96,0.96,
2015-01-21,1102,,5.17,,14.07,0.97,
2015-01-22,1102,,5.15,,14.11,0.97,
2015-01-23,1102,,5.16,,14.09,0.97,
2015-01-26,1102,,5.17,,14.05,0.97,
2015-01-27,1102,,5.15,,14.13,0.98,
2015-01-28,1102,,5.15,,14.13,0.98,
2015-01-29,1102,,5.17,,14.05,0.97,
2015-01-30,1102,,5.25,,13.85,0.96,
2015-02-02,1102,,5.24,,13.87,0.96,
2015-02-03,1102,,5.22,,13.93,0.96,
2015-02-04,1102,,5.22,,13.95,0.96,
2015-02-05,1102,,5.19,,14.00,0.97,
2015-02-06,1102,,5.17,,14.07,0.97,
2015-02-09,1102,,5.17,,14.05,0.97,
2015-02-10,1102,,5.24,,13.89,0.96,
2015-02-11,1102,,5.22,,13.93,0.96,
2015-02-12,1102,,5.18,,14.04,0.97,
2015-02-13,1102,,5.18,,14.04,0.97,
2015-02-24,1102,,5.13,,14.18,0.98,
2015-02-25,1102,,5.12,,14.22,0.98,
2015-02-26,1102,,5.17,,14.07,0.97,
2015-03-02,1102,,5.15,,14.13,0.98,
2015-03-03,1102,,5.21,,13.96,0.96,
2015-03-04,1102,,5.19,,14.02,0.97,
2015-03-05,1102,,5.22,,13.93,0.96,
2015-03-06,1102,,5.22,,13.93,0.96,
2015-03-09,1102,,5.25,,13.85,0.96,
2015-03-10,1102,,5.26,,13.84,0.96,
2015-03-11,1102,,5.26,,13.82,0.95,
2015-03-12,1102,,5.22,,13.95,0.96,
2015-03-13,1102,,5.19,,14.00,0.97,
2015-03-16,1102,,5.24,,13.87,0.96,
2015-03-17,1102,,5.24,,13.87,0.96,
2015-03-18,1102,,5.21,,13.96,0.96,
2015-03-19,1102,,5.19,,14.00,0.97,
2015-03-20,1102,,5.25,,13.85,0.96,
2015-03-23,1102,,5.22,,13.93,0.96,
2015-03-24,1102,,5.72,,13.98,0.97,
2015-03-25,1102,,5.74,,13.95,0.96,
2015-03-26,1102,,5.64,,14.18,0.98,
2015-03-27,1102,,5.71,,14.00,0.97,
2015-03-30,1102,,5.66,,14.15,0.98,
2015-03-31,1102,,5.59,,14.31,0.93,
2015-04-01,1102,,5.61,,14.10,0.93,
2015-04-02,1102,,5.63,,14.06,0.93,
2015-04-07,1102,,5.60,,14.14,0.93,
2015-04-08,1102,,5.60,,14.14,0.93,
2015-04-09,1102,,5.57,,14.21,0.94,
2015-04-10,1102,,5.60,,14.14,0.93,
2015-04-13,1102,,5.63,,14.06,0.93,
2015-04-14,1102,,5.64,,14.03,0.92,
2015-04-15,1102,,5.71,,13.85,0.91,
2015-04-16,1102,,5.66,,13.99,0.92,
2015-04-17,1102,,5.68,,13.92,0.92,
2015-04-20,1102,,5.67,,13.96,0.92,
2015-04-21,1102,,5.66,,13.99,0.92,
2015-04-22,1102,,5.68,,13.92,0.92,
2015-04-23,1102,,5.62,,14.08,0.93,
2015-04-24,1102,,5.56,,14.24,0.94,
2015-04-27,1102,,5.55,,14.26,0.94,
2015-04-28,1102,,5.56,,14.23,0.94,
2015-04-29,1102,,5.62,,14.08,0.93,
2015-04-30,1102,,5.67,,13.96,0.92,
2015-05-04,1102,,5.68,,13.94,0.92,
2015-05-05,1102,,5.67,,13.96,0.92,
2015-05-06,1102,,5.70,,13.88,0.91,
2015-05-07,1102,,5.71,,13.85,0.91,
2015-05-08,1102,,5.71,,13.87,0.91,
2015-05-11,1102,,5.72,,13.83,0.91,
2015-05-12,1102,,5.77,,13.72,0.90,
2015-05-13,1102,,5.72,,13.83,0.91,
2015-05-14,1102,,5.74,,13.79,0.91,
2015-05-15,1102,,5.76,,13.74,0.87,
2015-05-18,1102,,5.71,,13.82,0.88,
2015-05-19,1102,,5.68,,13.87,0.88,
2015-05-20,1102,,5.69,,13.85,0.88,
2015-05-21,1102,,5.73,,13.76,0.88,
2015-05-22,1102,,5.73,,13.76,0.88,
2015-05-25,1102,,5.75,,13.71,0.87,
2015-05-26,1102,,5.71,,13.80,0.88,
2015-05-27,1102,,5.70,,13.84,0.88,
2015-05-28,1102,,5.75,,13.71,0.87,
2015-05-29,1102,,5.66,,13.94,0.89,
2015-06-01,1102,,5.79,,13.62,0.87,
2015-06-02,1102,,5.78,,13.64,0.87,
2015-06-03,1102,,5.77,,13.67,0.87,
2015-06-04,1102,,5.87,,13.42,0.85,
2015-06-05,1102,,5.95,,13.26,0.84,
2015-06-08,1102,,5.84,,13.51,0.86,
2015-06-09,1102,,5.91,,13.33,0.85,
2015-06-10,1102,,5.92,,13.32,0.85,
2015-06-11,1102,,5.99,,13.17,0.84,
2015-06-12,1102,,6.04,,13.05,0.83,
2015-06-15,1102,,6.03,,13.08,0.83,
2015-06-16,1102,,6.02,,13.10,0.83,
2015-06-17,1102,,6.09,,12.96,0.82,
2015-06-18,1102,,6.10,,12.92,0.82,
2015-06-22,1102,,6.04,,13.06,0.83,
2015-06-23,1102,,6.05,,13.03,0.83,
2015-06-24,1102,,5.98,,13.19,0.84,
2015-06-25,1102,,5.95,,13.24,0.84,
2015-06-26,1102,,6.02,,13.10,0.83,
2015-06-29,1102,,6.08,,12.97,0.82,
2015-06-30,1102,,6.03,,13.08,0.83,
2015-07-01,1102,,6.05,,13.03,0.83,
2015-07-02,1102,,6.06,,13.01,0.83,
2015-07-03,1102,,6.04,,13.05,0.83,
2015-07-06,1102,,6.03,,13.08,0.83,
2015-07-07,1102,,6.06,,13.01,0.83,
2015-07-08,1102,,6.17,,12.78,0.81,
2015-07-09,1102,,6.29,,12.54,0.80,
2015-07-13,1102,,6.12,,12.89,0.82,
2015-07-14,1102,,6.05,,13.03,0.83,
2015-07-15,1102,,6.11,,12.90,0.82,
2015-07-16,1102,,6.15,,12.81,0.81,
2015-07-17,1102,,6.18,,12.76,0.81,
2015-07-20,1102,,6.22,,12.67,0.81,
2015-07-21,1102,,6.16,,12.80,0.81,
2015-07-22,1102,,6.16,,12.80,0.81,
2015-07-23,1102,,6.18,,12.76,0.81,
2015-07-24,1102,,6.22,,12.67,0.81,
2015-07-27,1102,,6.26,,12.60,0.80,
2015-07-28,1102,,6.29,,12.54,0.80,
2015-07-29,1102,,6.36,,12.40,0.79,
2015-07-30,1102,,6.25,,12.62,0.80,
2015-07-31,1102,,6.35,,12.42,0.79,
2015-08-03,1102,,6.29,,12.53,0.80,
2015-08-04,1102,,6.23,,12.65,0.80,
2015-08-05,1102,,6.15,,12.81,0.81,
2015-08-06,1102,,6.20,,12.72,0.81,
2015-08-07,1102,,6.22,,12.67,0.81,
2015-08-10,1102,,6.22,,12.67,0.81,
2015-08-11,1102,,6.31,,12.49,0.79,
2015-08-12,1102,,6.41,,12.29,0.78,
2015-08-13,1102,,6.34,,12.44,0.79,
2015-08-14,1102,,6.33,,12.46,0.83,
2015-08-17,1102,,6.29,,13.78,0.84,
2015-08-18,1102,,6.28,,13.80,0.84,
2015-08-19,1102,,6.29,,13.76,0.84,
2015-08-20,1102,,6.44,,13.44,0.82,
2015-08-21,1102,,6.48,,13.37,0.82,
2015-08-24,1102,,6.81,,12.72,0.78,
2015-08-25,1102,,6.67,,12.99,0.79,
2015-08-26,1102,,6.67,,12.99,0.79,
2015-08-27,1102,,6.55,,13.23,0.81,
2015-08-28,1102,,6.27,,13.82,0.84,
2015-08-31,1102,,6.29,,13.76,0.84,
2015-09-01,1102,,6.75,,12.83,0.78,
2015-09-02,1102,,6.75,,12.83,0.78,
2015-09-03,1102,,6.70,,12.93,0.79,
2015-09-04,1102,,6.70,,12.93,0.79,
2015-09-07,1102,,6.68,,12.97,0.79,
2015-09-08,1102,,6.71,,12.91,0.79,
2015-09-09,1102,,6.54,,13.25,0.81,
2015-09-10,1102,,6.59,,13.15,0.80,
2015-09-11,1102,,6.45,,13.43,0.82,
2015-09-14,1102,,6.48,,13.37,0.82,
2015-09-15,1102,,6.48,,13.37,0.82,
2015-09-16,1102,,6.48,,13.37,0.82,
2015-09-17,1102,,6.48,,13.37,0.82,
2015-09-18,1102,,6.60,,13.13,0.80,
2015-09-21,1102,,6.65,,13.03,0.80,
2015-09-22,1102,,6.62,,13.09,0.80,
2015-09-23,1102,,6.69,,12.95,0.79,
2015-09-24,1102,,6.78,,12.78,0.78,
2015-09-25,1102,,6.79,,12.76,0.78,
2015-09-30,1102,,6.83,,12.68,0.77,
2015-10-01,1102,,6.78,,12.78,0.78,
2015-10-02,1102,,6.75,,12.83,0.78,
2015-10-05,1102,,6.57,,13.19,0.80,
2015-10-06,1102,,6.48,,13.37,0.82,
2015-10-07,1102,,6.43,,13.46,0.82,
2015-10-08,1102,,6.55,,13.23,0.81,
2015-10-12,1102,,6.35,,13.64,0.83,
2015-10-13,1102,,6.39,,13.56,0.83,
2015-10-14,1102,,6.50,,13.33,0.81,
2015-10-15,1102,,6.47,,13.39,0.82,
2015-10-16,1102,,6.40,,13.54,0.83,
2015-10-19,1102,,6.41,,13.50,0.82,
2015-10-20,1102,,6.39,,13.56,0.83,
2015-10-21,1102,,6.45,,13.43,0.82,
2015-10-22,1102,,6.40,,13.52,0.83,
2015-10-23,1102,,6.36,,13.62,0.83,
2015-10-26,1102,,6.36,,13.62,0.83,
2015-10-27,1102,,6.38,,13.58,0.83,
2015-10-28,1102,,6.36,,13.62,0.83,
2015-10-29,1102,,6.41,,13.50,0.82,
2015-10-30,1102,,6.52,,13.29,0.81,
2015-11-02,1102,,6.44,,13.44,0.82,
2015-11-03,1102,,6.37,,13.60,0.83,
2015-11-04,1102,,6.31,,13.72,0.84,
2015-11-05,1102,,6.39,,13.56,0.83,
2015-11-06,1102,,6.42,,13.48,0.82,
2015-11-09,1102,,6.54,,13.25,0.81,
2015-11-10,1102,,6.68,,12.97,0.79,
2015-11-11,1102,,6.72,,12.89,0.79,
2015-11-12,1102,,6.88,,12.60,0.77,
2015-11-13,1102,,7.18,,12.07,0.74,
2015-11-16,1102,,7.33,,15.31,0.71,
2015-11-17,1102,,7.36,,15.26,0.71,
2015-11-18,1102,,7.61,,14.74,0.69,
2015-11-19,1102,,7.48,,15.00,0.70,
2015-11-20,1102,,7.56,,14.85,0.69,
2015-11-23,1102,,7.64,,14.69,0.69,
2015-11-24,1102,,7.64,,14.69,0.69,
2015-11-25,1102,,7.72,,14.54,0.68,
2015-11-26,1102,,7.53,,14.90,0.69,
2015-11-27,1102,,7.71,,14.57,0.68,
2015-11-30,1102,,7.96,,14.11,0.66,
2015-12-01,1102,,7.63,,14.72,0.69,
2015-12-02,1102,,7.79,,14.41,0.67,
2015-12-03,1102,,7.75,,14.49,0.68,
2015-12-04,1102,,7.71,,14.57,0.68,
2015-12-07,1102,,7.69,,14.59,0.68,
2015-12-08,1102,,7.84,,14.31,0.67,
2015-12-09,1102,,7.86,,14.29,0.67,
2015-12-10,1102,,7.97,,14.08,0.66,
2015-12-11,1102,,8.10,,13.85,0.65,
