date,stock_id,foreign,trust,dealer,total
2019-07-30,00849B,0,0,82000,82000
2019-07-31,00849B,0,0,29000,29000
2019-08-01,00849B,0,0,7000,7000
2019-08-02,00849B,0,0,77000,77000
2019-08-05,00849B,0,0,-38000,-38000
2019-08-06,00849B,0,0,89000,89000
2019-08-07,00849B,0,0,59000,59000
2019-08-08,00849B,0,0,177000,177000
2019-08-12,00849B,0,0,-105000,-105000
2019-08-13,00849B,-10000000,0,25000,-9975000
2019-08-14,00849B,0,0,-24994000,-24994000
2019-08-15,00849B,0,0,-23946000,-23946000
2019-08-16,00849B,0,0,-8000,-8000
2019-08-19,00849B,0,0,8000,8000
2019-08-20,00849B,0,0,-11993000,-11993000
2019-08-21,00849B,0,0,-11997000,-11997000
2019-08-22,00849B,0,0,-12014000,-12014000
2019-08-23,00849B,0,0,-24000,-24000
2019-08-26,00849B,0,0,11000,11000
2019-08-27,00849B,0,0,-27000,-27000
2019-08-28,00849B,0,0,-4000,-4000
2019-08-29,00849B,0,0,1000,1000
2019-08-30,00849B,0,0,0,0
2019-09-02,00849B,0,0,-37064000,-37064000
2019-09-03,00849B,0,0,-11997000,-11997000
2019-09-04,00849B,0,0,10000,10000
2019-09-05,00849B,0,0,1000,1000
2019-09-06,00849B,0,0,36000,36000
2019-09-09,00849B,0,0,0,0
2019-09-10,00849B,0,0,13000,13000
2019-09-11,00849B,0,0,-7000,-7000
2019-09-12,00849B,0,0,0,0
2019-09-16,00849B,0,0,-6000,-6000
2019-09-17,00849B,0,0,-17000,-17000
2019-09-18,00849B,0,0,-140000,-140000
2019-09-19,00849B,0,0,5000,5000
2019-09-20,00849B,0,0,-1000,-1000
2019-09-23,00849B,0,0,-20000,-20000
2019-09-24,00849B,0,0,-4000,-4000
2019-09-25,00849B,0,0,-2000,-2000
2019-09-26,00849B,0,0,1000,1000
2019-09-27,00849B,0,0,3000,3000
2019-10-01,00849B,0,0,14000,14000
2019-10-02,00849B,0,0,23000,23000
2019-10-03,00849B,0,0,19000,19000
2019-10-04,00849B,0,0,82000,82000
2019-10-07,00849B,0,0,0,0
2019-10-08,00849B,0,0,-1000,-1000
2019-10-09,00849B,0,0,14000,14000
2019-10-14,00849B,0,0,-9000,-9000
2019-10-15,00849B,0,0,0,0
2019-10-16,00849B,0,0,0,0
2019-10-17,00849B,0,0,0,0
2019-10-18,00849B,0,0,-1000,-1000
2019-10-21,00849B,0,0,0,0
2019-10-22,00849B,0,0,-1000,-1000
2019-10-23,00849B,0,0,1000,1000
2019-10-24,00849B,0,0,0,0
2019-10-25,00849B,0,0,-2000,-2000
2019-10-28,00849B,0,0,0,0
2019-10-29,00849B,0,0,-8000,-8000
2019-10-30,00849B,0,0,-12000000,-12000000
2019-10-31,00849B,0,0,32000,32000
2019-11-01,00849B,0,0,0,0
2019-11-04,00849B,0,0,-5000,-5000
2019-11-05,00849B,0,0,-4000,-4000
2019-11-06,00849B,0,0,0,0
2019-11-07,00849B,0,0,1000,1000
2019-11-08,00849B,0,0,-5000,-5000
2019-11-11,00849B,0,0,-1000,-1000
2019-11-12,00849B,0,0,1000,1000
2019-11-13,00849B,0,0,15000,15000
2019-11-14,00849B,0,0,3000,3000
2019-11-15,00849B,0,0,0,0
2019-11-18,00849B,0,0,33000,33000
2019-11-19,00849B,0,0,0,0
2019-11-20,00849B,0,0,-5000,-5000
2019-11-21,00849B,0,0,0,0
2019-11-22,00849B,0,0,0,0
2019-11-25,00849B,0,0,17000,17000
2019-11-26,00849B,0,0,-2000,-2000
2019-11-27,00849B,0,0,0,0
2019-11-28,00849B,0,0,-3000,-3000
2019-11-29,00849B,0,0,-13000,-13000
2019-12-02,00849B,0,0,-1000,-1000
2019-12-03,00849B,0,0,-1000,-1000
2019-12-04,00849B,0,0,-1000,-1000
2019-12-05,00849B,0,0,16000,16000
2019-12-06,00849B,0,0,0,0
2019-12-09,00849B,0,0,-25000,-25000
2019-12-10,00849B,0,0,0,0
2019-12-11,00849B,0,0,0,0
2019-12-12,00849B,0,0,-1000,-1000
2019-12-13,00849B,0,0,1000,1000
2019-12-16,00849B,0,0,1000,1000
2019-12-17,00849B,0,0,0,0
2019-12-18,00849B,0,0,10000,10000
2019-12-19,00849B,0,0,0,0
2019-12-20,00849B,0,0,0,0
2019-12-23,00849B,0,0,33000,33000
2019-12-24,00849B,0,0,-2000,-2000
2019-12-25,00849B,0,0,-2000,-2000
2019-12-26,00849B,0,0,1000,1000
2019-12-27,00849B,0,0,0,0
2019-12-30,00849B,0,0,-25000,-25000
2019-12-31,00849B,0,0,-2000,-2000
2020-01-02,00849B,0,0,1000,1000
2020-01-03,00849B,0,0,0,0
2020-01-06,00849B,0,0,0,0
2020-01-07,00849B,0,0,0,0
2020-01-08,00849B,0,0,-1000,-1000
2020-01-09,00849B,0,0,17000,17000
2020-01-10,00849B,0,0,-1000,-1000
2020-01-13,00849B,0,0,-8000,-8000
2020-01-14,00849B,0,0,2000,2000
2020-01-15,00849B,12000000,0,-3000,11997000
2020-01-16,00849B,0,0,-12000,-12000
2020-01-17,00849B,0,0,3000,3000
2020-01-20,00849B,0,0,23000,23000
2020-01-30,00849B,0,0,-3000,-3000
2020-01-31,00849B,0,0,8000,8000
2020-02-03,00849B,0,0,-12000,-12000
2020-02-04,00849B,0,0,-13000,-13000
2020-02-05,00849B,0,0,-2000,-2000
2020-02-06,00849B,0,0,37000,37000
2020-02-07,00849B,0,0,1000,1000
2020-02-10,00849B,0,0,6000,6000
2020-02-11,00849B,0,0,1000,1000
2020-02-12,00849B,0,0,-1000,-1000
2020-02-13,00849B,0,0,0,0
2020-02-14,00849B,0,0,-3000,-3000
2020-02-17,00849B,0,0,-2000,-2000
2020-02-18,00849B,0,0,3000,3000
2020-02-19,00849B,0,0,0,0
2020-02-20,00849B,0,0,2000,2000
2020-02-21,00849B,0,0,22000,22000
