date,stock_id,foreign,trust,dealer,total
2017-04-25,00693U,0,0,3461000,3461000
2017-04-26,00693U,0,0,702000,702000
2017-04-27,00693U,0,0,23000,23000
2017-04-28,00693U,0,0,33000,33000
2017-05-02,00693U,0,0,1150000,1150000
2017-05-03,00693U,0,0,-69000,-69000
2017-05-04,00693U,0,0,21000,21000
2017-05-05,00693U,0,0,325000,325000
2017-05-08,00693U,0,0,44000,44000
2017-05-09,00693U,0,0,25000,25000
2017-05-10,00693U,0,0,2620000,2620000
2017-05-11,00693U,0,0,-6000,-6000
2017-05-12,00693U,0,0,-109000,-109000
2017-05-15,00693U,0,0,-260000,-260000
2017-05-16,00693U,0,0,-29000,-29000
2017-05-17,00693U,0,0,417000,417000
2017-05-18,00693U,0,0,-361000,-361000
2017-05-19,00693U,0,0,-353000,-353000
2017-05-22,00693U,0,0,5000,5000
2017-05-23,00693U,0,0,-392000,-392000
2017-05-24,00693U,0,0,-988000,-988000
2017-05-25,00693U,0,0,-680000,-680000
2017-05-26,00693U,0,0,-716000,-716000
2017-05-31,00693U,1000,0,-944000,-943000
2017-06-01,00693U,0,0,-33000,-33000
2017-06-02,00693U,0,0,-76000,-76000
2017-06-03,00693U,0,0,-88000,-88000
2017-06-05,00693U,0,0,-194000,-194000
2017-06-06,00693U,0,0,-947000,-947000
2017-06-07,00693U,0,0,-353000,-353000
2017-06-08,00693U,0,0,-74000,-74000
2017-06-09,00693U,0,0,158000,158000
2017-06-12,00693U,0,0,348000,348000
2017-06-13,00693U,0,0,-81000,-81000
2017-06-14,00693U,0,0,495000,495000
2017-06-15,00693U,0,0,961000,961000
2017-06-16,00693U,0,0,-43000,-43000
2017-06-19,00693U,0,0,135000,135000
2017-06-20,00693U,0,0,-61000,-61000
2017-06-21,00693U,0,0,-211000,-211000
2017-06-22,00693U,0,0,-337000,-337000
2017-06-23,00693U,0,0,-579000,-579000
2017-06-26,00693U,0,0,-455000,-455000
2017-06-27,00693U,0,0,-201000,-201000
2017-06-28,00693U,0,0,-131000,-131000
2017-06-29,00693U,0,0,-109000,-109000
2017-06-30,00693U,0,0,83000,83000
2017-07-03,00693U,0,0,950000,950000
2017-07-04,00693U,0,0,212000,212000
2017-07-05,00693U,0,0,150000,150000
2017-07-06,00693U,-1000,0,1262000,1261000
2017-07-07,00693U,0,0,541000,541000
2017-07-10,00693U,1000,0,-406000,-405000
2017-07-11,00693U,0,0,-1464000,-1464000
2017-07-12,00693U,8000,0,141000,149000
2017-07-13,00693U,-7000,0,-339000,-346000
2017-07-14,00693U,0,0,-795000,-795000
2017-07-17,00693U,-1000,0,-373000,-374000
2017-07-18,00693U,2000,0,-514000,-512000
2017-07-19,00693U,-2000,0,-106000,-108000
2017-07-20,00693U,2000,0,-40000,-38000
2017-07-21,00693U,0,0,-83000,-83000
2017-07-24,00693U,-2000,0,-63000,-65000
2017-07-25,00693U,0,0,569000,569000
2017-07-26,00693U,0,0,-1087000,-1087000
2017-07-27,00693U,0,0,-102000,-102000
2017-07-28,00693U,0,0,148000,148000
2017-07-31,00693U,0,0,-169000,-169000
2017-08-01,00693U,0,0,-97000,-97000
2017-08-02,00693U,0,0,-414000,-414000
