date,stock_id,foreign,trust,dealer,total
2015-04-15,00635U,0,0,1679000,1679000
2015-04-16,00635U,0,0,2197000,2197000
2015-04-17,00635U,0,0,-990000,-990000
2015-04-20,00635U,0,0,791000,791000
2015-04-21,00635U,0,0,343000,343000
2015-04-22,00635U,0,0,1343000,1343000
2015-04-23,00635U,0,0,-1130000,-1130000
2015-04-24,00635U,2000,0,107000,109000
2015-04-27,00635U,0,0,-684000,-684000
2015-04-28,00635U,0,0,487000,487000
2015-04-29,00635U,0,0,1928000,1928000
2015-04-30,00635U,0,0,438000,438000
2015-05-04,00635U,0,0,-198000,-198000
2015-05-05,00635U,0,0,-370000,-370000
2015-05-06,00635U,0,0,-97000,-97000
2015-05-07,00635U,0,0,-438000,-438000
2015-05-08,00635U,0,0,-627000,-627000
2015-05-11,00635U,0,0,151000,151000
2015-05-12,00635U,0,0,-219000,-219000
2015-05-13,00635U,0,0,995000,995000
2015-05-14,00635U,0,0,1920000,1920000
2015-05-15,00635U,29000,0,3253000,3282000
2015-05-18,00635U,0,0,5077000,5077000
2015-05-19,00635U,0,0,3905000,3905000
2015-05-20,00635U,0,0,2628000,2628000
2015-05-21,00635U,0,0,1056000,1056000
2015-05-22,00635U,0,0,-185000,-185000
2015-05-25,00635U,-24000,0,-493000,-517000
2015-05-26,00635U,-4000,0,-156000,-160000
2015-05-27,00635U,0,0,-646000,-646000
2015-05-28,00635U,0,0,493000,493000
2015-05-29,00635U,0,0,82000,82000
2015-06-01,00635U,0,0,68000,68000
2015-06-02,00635U,0,0,-306000,-306000
2015-06-03,00635U,0,0,73000,73000
2015-06-04,00635U,0,0,-1475000,-1475000
2015-06-05,00635U,0,0,-613000,-613000
2015-06-08,00635U,0,0,-799000,-799000
2015-06-09,00635U,0,0,-151000,-151000
2015-06-10,00635U,0,0,198000,198000
2015-06-11,00635U,0,0,93000,93000
2015-06-12,00635U,0,0,162000,162000
2015-06-15,00635U,0,0,-247000,-247000
2015-06-16,00635U,0,0,147000,147000
2015-06-17,00635U,0,0,-71000,-71000
2015-06-18,00635U,0,0,233000,233000
2015-06-22,00635U,0,0,963000,963000
2015-06-23,00635U,0,0,-68000,-68000
2015-06-24,00635U,0,0,-1021000,-1021000
2015-06-25,00635U,0,0,-242000,-242000
2015-06-26,00635U,0,0,-525000,-525000
2015-06-29,00635U,1000,0,335000,336000
2015-06-30,00635U,0,0,-261000,-261000
2015-07-01,00635U,0,0,-98000,-98000
2015-07-02,00635U,0,0,-201000,-201000
2015-07-03,00635U,-2000,0,203000,201000
2015-07-06,00635U,0,0,-70000,-70000
2015-07-07,00635U,0,0,15000,15000
2015-07-08,00635U,0,0,9000,9000
2015-07-09,00635U,0,0,362000,362000
2015-07-13,00635U,0,0,105000,105000
2015-07-14,00635U,0,0,112000,112000
2015-07-15,00635U,0,0,38000,38000
2015-07-16,00635U,0,0,153000,153000
2015-07-17,00635U,0,0,53000,53000
2015-07-20,00635U,0,0,7000,7000
2015-07-21,00635U,1000,0,265000,266000
2015-07-22,00635U,0,0,91000,91000
2015-07-23,00635U,0,0,603000,603000
2015-07-24,00635U,0,0,346000,346000
2015-07-27,00635U,0,0,457000,457000
2015-07-28,00635U,0,0,247000,247000
2015-07-29,00635U,0,0,722000,722000
2015-07-30,00635U,0,0,126000,126000
2015-07-31,00635U,0,0,1134000,1134000
2015-08-03,00635U,2000,0,602000,604000
2015-08-04,00635U,0,0,36000,36000
2015-08-05,00635U,0,0,78000,78000
2015-08-06,00635U,0,0,39000,39000
2015-08-07,00635U,0,0,347000,347000
2015-08-10,00635U,0,0,637000,637000
2015-08-11,00635U,2000,0,1131000,1133000
2015-08-12,00635U,0,0,221000,221000
2015-08-13,00635U,0,0,-342000,-342000
2015-08-14,00635U,0,0,14000,14000
2015-08-17,00635U,0,0,47000,47000
2015-08-18,00635U,0,0,149000,149000
2015-08-19,00635U,0,0,146000,146000
2015-08-20,00635U,0,0,173000,173000
2015-08-21,00635U,0,0,-78000,-78000
2015-08-24,00635U,0,0,-1054000,-1054000
2015-08-25,00635U,0,0,701000,701000
2015-08-26,00635U,0,0,560000,560000
2015-08-27,00635U,0,0,145000,145000
2015-08-28,00635U,0,0,44000,44000
2015-08-31,00635U,0,0,9000,9000
2015-09-01,00635U,3000,0,164000,167000
2015-09-02,00635U,0,0,58000,58000
2015-09-03,00635U,0,0,14000,14000
2015-09-04,00635U,0,0,-95000,-95000
2015-09-07,00635U,0,0,207000,207000
2015-09-08,00635U,0,0,-279000,-279000
2015-09-09,00635U,0,0,-124000,-124000
2015-09-10,00635U,0,0,114000,114000
2015-09-11,00635U,0,0,41000,41000
2015-09-14,00635U,0,0,43000,43000
2015-09-15,00635U,0,0,149000,149000
2015-09-16,00635U,0,0,29000,29000
2015-09-17,00635U,0,0,52000,52000
2015-09-18,00635U,0,0,127000,127000
2015-09-21,00635U,0,0,94000,94000
2015-09-22,00635U,0,0,119000,119000
2015-09-23,00635U,0,0,117000,117000
