date,stock_id,foreign,trust,dealer,total
2019-09-04,00853B,0,0,-191000,-191000
2019-09-05,00853B,0,0,-89000,-89000
2019-09-06,00853B,0,0,-44000,-44000
2019-09-09,00853B,0,0,-45000,-45000
2019-09-10,00853B,0,0,-280000,-280000
2019-09-11,00853B,0,0,-18000,-18000
2019-09-12,00853B,0,0,-361000,-361000
2019-09-16,00853B,2000,0,8000,10000
2019-09-17,00853B,0,0,-31000,-31000
2019-09-18,00853B,0,0,-11000,-11000
2019-09-19,00853B,0,0,-20000,-20000
2019-09-20,00853B,0,0,2000,2000
2019-09-23,00853B,0,0,-52000,-52000
2019-09-24,00853B,0,0,4000,4000
2019-09-25,00853B,0,0,-15000,-15000
2019-09-26,00853B,0,0,-3000,-3000
2019-09-27,00853B,0,0,-6000,-6000
2019-10-01,00853B,0,0,0,0
2019-10-02,00853B,0,0,-12000,-12000
2019-10-03,00853B,0,0,14000,14000
2019-10-04,00853B,0,0,19000,19000
2019-10-07,00853B,0,0,25000,25000
2019-10-08,00853B,0,0,-6000,-6000
2019-10-09,00853B,0,0,0,0
2019-10-14,00853B,0,0,-7000,-7000
2019-10-15,00853B,0,0,-6000,-6000
2019-10-16,00853B,0,0,-5000,-5000
2019-10-17,00853B,0,0,1000,1000
2019-10-18,00853B,0,0,0,0
2019-10-21,00853B,0,0,-2000,-2000
2019-10-22,00853B,0,0,49000,49000
2019-10-23,00853B,0,0,11000,11000
2019-10-24,00853B,0,0,0,0
2019-10-25,00853B,0,0,-1000,-1000
2019-10-28,00853B,0,0,-6000,-6000
2019-10-29,00853B,0,0,-6000,-6000
2019-10-30,00853B,0,0,1000,1000
2019-10-31,00853B,0,0,12000,12000
2019-11-01,00853B,0,0,11000,11000
2019-11-04,00853B,0,0,0,0
2019-11-05,00853B,0,0,-12000,-12000
2019-11-06,00853B,0,0,-10000,-10000
2019-11-07,00853B,0,0,-53000,-53000
2019-11-08,00853B,0,0,-5000,-5000
2019-11-11,00853B,0,0,2000,2000
2019-11-12,00853B,0,0,19000,19000
2019-11-13,00853B,0,0,-8000,-8000
2019-11-14,00853B,0,0,2000,2000
2019-11-15,00853B,0,0,12000,12000
2019-11-18,00853B,0,0,-2000,-2000
2019-11-19,00853B,0,0,-1000,-1000
2019-11-20,00853B,0,0,4000,4000
2019-11-21,00853B,0,0,1000,1000
2019-11-22,00853B,0,0,1000,1000
2019-11-25,00853B,0,0,3000,3000
2019-11-26,00853B,0,0,1000,1000
2019-11-27,00853B,0,0,2000,2000
2019-11-28,00853B,0,0,8000,8000
2019-11-29,00853B,0,0,1000,1000
2019-12-02,00853B,0,0,-1000,-1000
2019-12-03,00853B,0,0,-1000,-1000
2019-12-04,00853B,0,0,18000,18000
2019-12-05,00853B,0,0,-5000,-5000
2019-12-06,00853B,0,0,0,0
2019-12-09,00853B,0,0,-3000,-3000
2019-12-10,00853B,0,0,8000,8000
2019-12-11,00853B,0,0,-7000,-7000
2019-12-12,00853B,0,0,2000,2000
2019-12-13,00853B,0,0,-4000,-4000
2019-12-16,00853B,0,0,29000,29000
2019-12-19,00853B,0,0,-7000,-7000
2019-12-20,00853B,0,0,-4000,-4000
2019-12-23,00853B,0,0,-1000,-1000
2019-12-24,00853B,0,0,4000,4000
2019-12-27,00853B,0,0,1000,1000
2019-12-31,00853B,0,0,11000,11000
2020-01-02,00853B,0,0,28000,28000
2020-01-03,00853B,0,0,9000,9000
2020-01-06,00853B,0,0,1000,1000
2020-01-07,00853B,0,0,-1000,-1000
2020-01-09,00853B,0,0,-7000,-7000
2020-01-10,00853B,0,0,8000,8000
2020-01-13,00853B,0,0,3000,3000
2020-01-14,00853B,0,0,-1000,-1000
2020-01-15,00853B,0,0,1000,1000
2020-01-16,00853B,0,0,3000,3000
2020-01-20,00853B,0,0,4000,4000
2020-01-30,00853B,0,0,55000,55000
2020-01-31,00853B,0,0,11000,11000
2020-02-03,00853B,0,0,53000,53000
2020-02-06,00853B,0,0,-2000,-2000
2020-02-07,00853B,0,0,51000,51000
2020-02-10,00853B,0,0,2000,2000
2020-02-11,00853B,0,0,0,0
2020-02-12,00853B,0,0,0,0
2020-02-14,00853B,0,0,0,0
2020-02-17,00853B,0,0,0,0
2020-02-18,00853B,0,0,2000,2000
2020-02-20,00853B,0,0,1000,1000
2020-02-21,00853B,0,0,12000,12000
2020-02-24,00853B,0,0,24000,24000
2020-02-25,00853B,0,0,-4000,-4000
2020-02-26,00853B,0,0,1000,1000
2020-03-02,00853B,0,0,11000,11000
2020-03-03,00853B,0,0,0,0
2020-03-04,00853B,0,0,44000,44000
2020-03-05,00853B,0,0,-4000,-4000
2020-03-06,00853B,0,0,37000,37000
2020-03-09,00853B,0,0,12000,12000
2020-03-10,00853B,0,0,-5000,-5000
2020-03-11,00853B,0,0,0,0
2020-03-12,00853B,0,0,2000,2000
2020-03-13,00853B,0,0,-6000,-6000
2020-03-16,00853B,0,0,1000,1000
2020-03-17,00853B,0,0,5000,5000
2020-03-19,00853B,0,0,8000,8000
2020-03-20,00853B,0,0,0,0
2020-03-23,00853B,0,0,-1000,-1000
2020-03-24,00853B,0,0,5000,5000
2020-03-25,00853B,0,0,-39000,-39000
