date,stock_id,foreign,trust,dealer,total
2017-01-17,00680L,0,0,82000,82000
2017-01-18,00680L,0,0,15000,15000
2017-01-19,00680L,0,0,233000,233000
2017-01-20,00680L,0,0,657000,657000
2017-01-23,00680L,0,0,-28000,-28000
2017-01-24,00680L,0,0,38000,38000
2017-02-02,00680L,0,0,-49000,-49000
2017-02-03,00680L,0,0,-93000,-93000
2017-02-06,00680L,0,0,-26000,-26000
2017-02-07,00680L,0,0,76000,76000
2017-02-08,00680L,1000,0,240000,241000
2017-02-09,00680L,0,0,55000,55000
2017-02-10,00680L,-1000,0,-81000,-82000
2017-02-13,00680L,0,0,67000,67000
2017-02-14,00680L,0,0,-60000,-60000
2017-02-15,00680L,0,0,-34000,-34000
2017-02-16,00680L,0,0,4000,4000
2017-02-17,00680L,0,0,72000,72000
2017-02-18,00680L,0,0,9000,9000
2017-02-20,00680L,1000,0,174000,175000
2017-02-21,00680L,0,0,-21000,-21000
2017-02-22,00680L,0,0,4000,4000
2017-02-23,00680L,0,0,61000,61000
2017-02-24,00680L,0,0,-2000,-2000
2017-03-01,00680L,0,0,27000,27000
2017-03-02,00680L,0,0,-29000,-29000
2017-03-03,00680L,0,0,33000,33000
2017-03-06,00680L,0,0,24000,24000
2017-03-07,00680L,0,0,-13000,-13000
2017-03-08,00680L,0,0,-28000,-28000
2017-03-09,00680L,0,0,-1000,-1000
2017-03-10,00680L,0,0,2000,2000
2017-03-13,00680L,0,0,27000,27000
2017-03-14,00680L,0,0,-35000,-35000
2017-03-15,00680L,0,0,-66000,-66000
2017-03-16,00680L,0,0,39000,39000
2017-03-17,00680L,0,0,-7000,-7000
2017-03-20,00680L,0,0,23000,23000
2017-03-21,00680L,0,0,6000,6000
2017-03-22,00680L,13000,0,73000,86000
2017-03-23,00680L,0,0,15000,15000
2017-03-24,00680L,0,0,2000,2000
2017-03-27,00680L,0,0,18000,18000
2017-03-28,00680L,254000,0,-255000,-1000
2017-03-29,00680L,138000,0,-146000,-8000
2017-03-30,00680L,116000,0,-90000,26000
2017-03-31,00680L,0,0,5000,5000
2017-04-05,00680L,0,0,-453000,-453000
2017-04-06,00680L,355000,0,-359000,-4000
2017-04-07,00680L,137000,0,-117000,20000
2017-04-10,00680L,274000,0,-278000,-4000
2017-04-11,00680L,7000,0,22000,29000
2017-04-12,00680L,0,0,-29000,-29000
2017-04-13,00680L,125000,0,-118000,7000
2017-04-14,00680L,0,0,-24000,-24000
2017-04-17,00680L,0,0,-3000,-3000
2017-04-18,00680L,0,0,54000,54000
2017-04-19,00680L,107000,0,-63000,44000
2017-04-20,00680L,-4000,0,-15000,-19000
2017-04-21,00680L,0,0,-20000,-20000
2017-04-24,00680L,-5000,0,-36000,-41000
2017-04-25,00680L,-3000,0,199000,196000
2017-04-26,00680L,0,0,-16000,-16000
2017-04-27,00680L,28000,0,355000,383000
2017-04-28,00680L,0,0,134000,134000
2017-05-02,00680L,0,0,-11000,-11000
2017-05-03,00680L,0,0,37000,37000
2017-05-04,00680L,0,0,43000,43000
2017-05-05,00680L,0,0,8000,8000
2017-05-08,00680L,0,0,1000,1000
2017-05-09,00680L,0,0,-7000,-7000
2017-05-10,00680L,0,0,-2000,-2000
2017-05-11,00680L,0,0,-15000,-15000
2017-05-12,00680L,0,0,-2000,-2000
2017-05-15,00680L,0,0,-42000,-42000
2017-05-16,00680L,0,0,36000,36000
2017-05-17,00680L,140000,0,-141000,-1000
2017-05-18,00680L,121000,0,-105000,16000
2017-05-19,00680L,120000,0,-83000,37000
2017-05-22,00680L,0,0,28000,28000
2017-05-23,00680L,28000,0,-8000,20000
2017-05-24,00680L,77000,0,-47000,30000
2017-05-25,00680L,15000,0,-4000,11000
2017-05-26,00680L,0,0,18000,18000
2017-05-31,00680L,0,0,5000,5000
2017-06-01,00680L,0,0,9000,9000
2017-06-02,00680L,5000,0,128000,133000
2017-06-03,00680L,0,0,42000,42000
2017-06-05,00680L,26000,0,4000,30000
2017-06-06,00680L,0,0,-4000,-4000
2017-06-07,00680L,0,0,2000,2000
2017-06-08,00680L,-2000,0,0,-2000
2017-06-09,00680L,-12000,0,11000,-1000
2017-06-12,00680L,0,0,4000,4000
2017-06-13,00680L,-9000,0,5000,-4000
2017-06-14,00680L,-17000,0,2000,-15000
2017-06-15,00680L,0,0,-11000,-11000
2017-06-16,00680L,0,0,3000,3000
2017-06-19,00680L,0,0,22000,22000
2017-06-20,00680L,0,0,2000,2000
2017-06-21,00680L,2000,0,8000,10000
2017-06-22,00680L,4000,0,-7000,-3000
2017-06-23,00680L,1000,0,0,1000
2017-06-26,00680L,0,0,1000,1000
2017-06-27,00680L,0,0,14000,14000
2017-06-28,00680L,0,0,-5000,-5000
2017-06-29,00680L,0,0,-4000,-4000
2017-06-30,00680L,1000,0,36000,37000
2017-07-03,00680L,8000,0,-17000,-9000
2017-07-04,00680L,0,0,19000,19000
2017-07-05,00680L,0,0,-15000,-15000
2017-07-06,00680L,-1000,0,-17000,-18000
2017-07-07,00680L,0,0,-14000,-14000
2017-07-10,00680L,0,0,-19000,-19000
2017-07-11,00680L,0,0,-27000,-27000
2017-07-12,00680L,0,0,-54000,-54000
2017-07-13,00680L,-5000,0,-28000,-33000
2017-07-14,00680L,-13000,0,-18000,-31000
2017-07-17,00680L,0,0,-1000,-1000
2017-07-18,00680L,0,0,-10000,-10000
2017-07-19,00680L,0,0,35000,35000
2017-07-20,00680L,0,0,12000,12000
2017-07-21,00680L,0,0,7000,7000
2017-07-24,00680L,0,0,11000,11000
2017-07-25,00680L,0,0,29000,29000
2017-07-26,00680L,0,0,-8000,-8000
2017-07-27,00680L,0,0,-11000,-11000
2017-07-28,00680L,0,0,15000,15000
2017-07-31,00680L,0,0,2000,2000
2017-08-01,00680L,0,0,-2000,-2000
2017-08-02,00680L,0,0,0,0
