key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price
2010-10-12_0015,2010-10-12,0015,富邦,twse,7.40,7.40,7.35,7.39,90000,663150,-0.01,,,8,,
2010-10-12_0050,2010-10-12,0050,元大台灣50,twse,57.00,57.00,56.05,56.20,10325566,582357271,-0.75,,,2155,,
2010-10-12_0051,2010-10-12,0051,元大中型100,twse,30.89,31.00,30.43,31.00,336500,10325690,0.11,,,109,,
2010-10-12_0052,2010-10-12,0052,富邦科技,twse,33.28,33.28,32.88,32.88,4000,132580,-0.33,,,3,,
2010-10-12_0053,2010-10-12,0053,元大電子,twse,26.05,26.10,25.80,25.85,234000,6061310,-0.38,,,95,,
2010-10-12_0054,2010-10-12,0054,元大台商50,twse,21.92,21.92,21.72,21.72,84000,1827690,-0.23,,,35,,
2010-10-12_0055,2010-10-12,0055,元大MSCI金融,twse,12.91,12.96,12.76,12.79,4916000,63542710,-0.12,,,564,,
2010-10-12_0056,2010-10-12,0056,元大高股息,twse,25.70,25.70,25.45,25.55,378055,9646764,-0.12,,,122,,
2010-10-12_0057,2010-10-12,0057,富邦摩台,twse,30.69,30.74,30.50,30.50,14000,429170,-0.59,,,10,,
2010-10-12_0058,2010-10-12,0058,富邦發達,twse,32.43,32.43,32.42,32.42,2000,64850,-0.43,,,2,,
2010-10-12_0059,2010-10-12,0059,富邦金融,twse,27.47,27.48,27.42,27.46,28000,769200,-0.19,,,4,,
2010-10-12_0060,2010-10-12,0060,新台灣,twse,28.03,28.03,27.83,27.83,12000,334810,-0.2,,,11,,
2010-10-12_0061,2010-10-12,0061,元大寶滬深,twse,18.85,19.00,18.73,18.83,15015550,282980981,-0.07,,,2087,,
2010-10-12_0080,2010-10-12,0080,恒中國,twse,497.10,511.50,497.10,509.65,7210,3670817,-1.85,,,18,,
2010-10-12_0081,2010-10-12,0081,恒香港,twse,910.20,928.00,910.20,914.75,2300,2116465,0.75,,,21,,
2010-10-12_01001T,2010-10-12,01001T,土銀富邦R1,twse,12.56,12.59,12.55,12.55,136000,1710630,-0.01,,,17,,
2010-10-12_01002T,2010-10-12,01002T,土銀國泰R1,twse,11.40,11.41,11.39,11.40,475000,5414710,0.0,,,39,,
2010-10-12_01003T,2010-10-12,01003T,兆豐新光R1,twse,10.02,10.02,10.01,10.01,655000,6560070,-0.01,,,46,,
2010-10-12_01004T,2010-10-12,01004T,土銀富邦R2,twse,10.96,10.96,10.94,10.94,113000,1237380,-0.02,,,17,,
2010-10-12_01005T,2010-10-12,01005T,三鼎,twse,11.10,11.30,11.10,11.28,606000,6781330,0.18,,,111,,
2010-10-12_01007T,2010-10-12,01007T,兆豐國泰R2,twse,11.25,11.25,11.25,11.25,22000,247500,-0.02,down,,4,,
2010-10-12_01008T,2010-10-12,01008T,駿馬R1,twse,9.00,9.00,8.95,8.95,67000,601020,-0.05,,,14,,
2010-10-12_1101,2010-10-12,1101,台泥,twse,33.95,34.00,33.40,33.45,9986694,335843025,-0.35,,,4672,,
2010-10-12_1102,2010-10-12,1102,亞泥,twse,31.45,31.45,31.10,31.15,2960199,92543757,-0.3,,,1157,,
2010-10-12_1103,2010-10-12,1103,嘉泥,twse,16.15,16.30,15.90,16.05,3481287,56104464,-0.1,,,720,,
