key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price
2014-09-11_0050,2014-09-11,0050,元大台灣50,twse,68.70,68.70,68.40,68.40,8677472,595084113,-0.25,,,1112,,
2014-09-11_0051,2014-09-11,0051,元大中型100,twse,31.30,31.30,31.15,31.15,8100,252742,-0.07,,,7,,
2014-09-11_0052,2014-09-11,0052,富邦科技,twse,40.25,40.25,39.74,39.74,9000,358170,-0.09,,,3,,
2014-09-11_0053,2014-09-11,0053,元大電子,twse,29.85,29.85,29.67,29.75,31000,921610,0.02,,,28,,
2014-09-11_0054,2014-09-11,0054,元大台商50,twse,24.20,24.22,24.18,24.22,5000,121010,-0.09,,,5,,
2014-09-11_0055,2014-09-11,0055,元大MSCI金融,twse,15.64,15.66,15.60,15.62,321001,5012145,-0.03,,,59,,
2014-09-11_0056,2014-09-11,0056,元大高股息,twse,26.01,26.09,26.00,26.03,1232020,32094972,0.02,,,170,,
2014-09-11_0057,2014-09-11,0057,富邦摩台,twse,40.95,40.96,40.94,40.95,13000,532350,0.0,,,5,,
2014-09-11_0058,2014-09-11,0058,富邦發達,twse,,,,,0,0,0.0,,,0,無成交,
2014-09-11_0059,2014-09-11,0059,富邦金融,twse,34.36,34.36,34.36,34.36,3000,103080,-0.09,down,,2,,
2014-09-11_0060,2014-09-11,0060,新台灣,twse,,,,,0,0,0.0,,,0,無成交,
2014-09-11_0061,2014-09-11,0061,元大寶滬深,twse,13.80,14.13,13.77,14.03,54023531,756811656,0.22,,,8130,,
2014-09-11_006203,2014-09-11,006203,元大MSCI台灣,twse,32.95,32.95,32.79,32.90,5000,164220,-0.05,,,3,,
2014-09-11_006204,2014-09-11,006204,永豐臺灣加權,twse,47.55,47.55,47.43,47.43,9000,427350,0.05,,,3,,
2014-09-11_006205,2014-09-11,006205,富邦上証,twse,20.86,21.29,20.85,20.95,17354430,365855231,0.09,,,1764,,
2014-09-11_006206,2014-09-11,006206,元大上證50,twse,19.12,19.42,19.12,19.15,16709400,321579508,0.05,,,1069,,
2014-09-11_006207,2014-09-11,006207,復華滬深,twse,15.21,15.41,15.15,15.22,9148530,139929341,0.08,,,1024,,
