key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price
2013-08-02_0015,2013-08-02,0015,富邦,twse,8.39,8.40,8.38,8.38,169000,1419000,0.03,,,18,,
2013-08-02_0050,2013-08-02,0050,元大台灣50,twse,56.60,57.00,56.35,56.55,6840267,387353274,0.35,,,1375,,
2013-08-02_0051,2013-08-02,0051,元大中型100,twse,29.05,29.05,28.50,28.50,23597,676171,-0.04,,,18,,
2013-08-02_0052,2013-08-02,0052,富邦科技,twse,33.41,33.41,33.07,33.07,13000,433990,0.12,,,2,,
2013-08-02_0053,2013-08-02,0053,元大電子,twse,23.89,23.89,23.50,23.51,27000,639980,0.01,,,18,,
2013-08-02_0054,2013-08-02,0054,元大台商50,twse,20.24,20.27,20.06,20.06,459000,9272020,0.06,,,7,,
2013-08-02_0055,2013-08-02,0055,元大MSCI金融,twse,13.40,13.48,13.37,13.42,3140000,42137610,0.07,,,206,,
2013-08-02_0056,2013-08-02,0056,元大高股息,twse,24.35,24.42,24.25,24.27,280415,6823184,-0.01,,,186,,
2013-08-02_0057,2013-08-02,0057,富邦摩台,twse,33.78,33.78,33.78,33.78,2000,67560,0.46,up,,2,,
2013-08-02_0058,2013-08-02,0058,富邦發達,twse,33.61,33.61,33.60,33.60,37000,1243380,0.51,,,3,,
2013-08-02_0059,2013-08-02,0059,富邦金融,twse,28.70,28.87,28.70,28.87,29000,834970,0.19,,,5,,
2013-08-02_0060,2013-08-02,0060,新台灣,twse,30.50,30.50,30.50,30.50,2000,61000,0.0,flat,,2,,
2013-08-02_0061,2013-08-02,0061,元大寶滬深,twse,12.56,12.66,12.53,12.56,17734077,223421559,0.08,,,2096,,
2013-08-02_006201,2013-08-02,006201,寶富櫃,tpex,11.55,11.60,11.42,11.42,27000,310330,,,62446000,24,,
2013-08-02_006203,2013-08-02,006203,元大MSCI台灣,twse,,,,,0,0,0.0,,,0,無成交,
2013-08-02_006204,2013-08-02,006204,永豐臺灣加權,twse,41.35,41.66,41.22,41.27,564390,23378002,0.14,,,201,,
2013-08-02_006205,2013-08-02,006205,富邦上証,twse,19.38,19.40,19.13,19.13,5095324,98118060,0.05,,,555,,
2013-08-02_006206,2013-08-02,006206,元大上證50,twse,17.90,18.07,17.87,17.88,6426068,115542989,0.12,,,819,,
2013-08-02_006207,2013-08-02,006207,復華滬深,twse,13.70,13.95,13.70,13.78,1478168,20429458,0.19,,,352,,
2013-08-02_006208,2013-08-02,006208,富邦台50,twse,32.30,32.67,32.30,32.45,5000,162300,0.15,,,4,,
2013-08-02_0080,2013-08-02,0080,恒中國,twse,,,,,0,0,0.0,,,0,無成交,
2013-08-02_0081,2013-08-02,0081,恒香港,twse,,,,,0,0,0.0,,,0,無成交,
2013-08-02_008201,2013-08-02,008201,BP上證50,twse,58.50,59.90,58.00,59.60,800,47155,1.2,,,7,,
2013-08-02_01001T,2013-08-02,01001T,土銀富邦R1,twse,17.62,17.63,17.62,17.63,20000,352500,-0.02,,,3,,
2013-08-02_01002T,2013-08-02,01002T,土銀國泰R1,twse,20.13,20.14,20.11,20.11,166000,3339730,-0.04,,,44,,
2013-08-02_01003T,2013-08-02,01003T,兆豐新光R1,twse,14.64,14.64,14.57,14.58,212000,3097780,-0.06,,,29,,
2013-08-02_01004T,2013-08-02,01004T,土銀富邦R2,twse,14.45,14.45,14.41,14.41,7000,100950,-0.04,,,3,,
2013-08-02_01007T,2013-08-02,01007T,兆豐國泰R2,twse,17.30,17.34,17.28,17.28,213000,3689870,-0.05,,,14,,
2013-08-02_01008T,2013-08-02,01008T,駿馬R1,twse,16.30,16.35,16.30,16.35,32000,521650,-0.04,,,5,,
2013-08-02_1101,2013-08-02,1101,台泥,twse,37.40,37.40,36.90,37.20,4495286,166804432,0.2,,,2113,,
2013-08-02_1102,2013-08-02,1102,亞泥,twse,37.75,37.95,37.40,37.45,2778853,104604437,0.05,,,1339,,
2013-08-02_1103,2013-08-02,1103,嘉泥,twse,14.25,14.30,14.20,14.25,365424,5195367,0.0,,,78,,
2013-08-02_1104,2013-08-02,1104,環泥,twse,17.50,17.50,17.25,17.35,213990,3713473,0.0,,,92,,
2013-08-02_1108,2013-08-02,1108,幸福,twse,8.00,8.00,7.84,7.97,375030,2965077,-0.03,,,126,,
2013-08-02_1109,2013-08-02,1109,信大,twse,10.45,10.45,10.40,10.45,74000,770200,0.05,,,13,,
2013-08-02_1110,2013-08-02,1110,東泥,twse,15.50,15.55,15.20,15.35,68529,1053540,-0.05,,,47,,
2013-08-02_1201,2013-08-02,1201,味全,twse,55.80,56.70,54.70,55.30,2140266,119270830,0.1,,,1013,,
2013-08-02_1203,2013-08-02,1203,味王,twse,23.40,23.65,23.25,23.30,160624,3758993,-0.05,,,78,,
2013-08-02_1210,2013-08-02,1210,大成,twse,26.90,27.10,26.90,27.10,707306,19118682,0.2,,,300,,
2013-08-02_1213,2013-08-02,1213,大飲,twse,21.70,22.05,21.70,21.95,182008,3968822,0.1,,,82,,
2013-08-02_1215,2013-08-02,1215,卜蜂,twse,15.35,15.40,15.30,15.30,328950,5054625,-0.05,,,122,,
2013-08-02_1216,2013-08-02,1216,統一,twse,61.60,62.80,61.20,62.10,9960212,616453025,1.3,,,4705,,
2013-08-02_1217,2013-08-02,1217,愛之味,twse,10.05,10.30,10.00,10.25,4959940,50473630,0.25,,,1007,,
2013-08-02_1218,2013-08-02,1218,泰山,twse,14.95,15.10,14.85,14.95,1082941,16221665,0.1,,,332,,
2013-08-02_1219,2013-08-02,1219,福壽,twse,14.95,15.00,14.90,15.00,16934,253310,0.0,,,19,,
2013-08-02_1220,2013-08-02,1220,台榮,twse,10.70,10.70,10.60,10.70,36004,383040,0.05,,,23,,
2013-08-02_1225,2013-08-02,1225,福懋油,twse,13.10,13.10,13.05,13.10,66867,875071,0.0,,,45,,
2013-08-02_1227,2013-08-02,1227,佳格,twse,91.00,91.70,90.20,90.90,1028126,93536707,0.0,,,660,,
2013-08-02_1229,2013-08-02,1229,聯華,twse,18.95,19.15,18.95,19.10,1271837,24216753,0.0,,,484,,
2013-08-02_1231,2013-08-02,1231,聯華食,twse,51.50,53.90,51.50,53.30,1635946,86471916,1.8,,,944,,
2013-08-02_1232,2013-08-02,1232,大統益,twse,57.20,59.80,56.80,59.80,1042836,61647291,3.9,,,609,,
2013-08-02_1233,2013-08-02,1233,天仁,twse,46.10,46.50,46.00,46.00,51090,2356081,-0.1,,,39,,
2013-08-02_1234,2013-08-02,1234,黑松,twse,36.70,36.85,36.55,36.70,948184,34759247,0.15,,,479,,
2013-08-02_1235,2013-08-02,1235,興泰,twse,25.10,25.15,25.10,25.15,41218,1035100,0.15,,,6,,
2013-08-02_1236,2013-08-02,1236,宏亞,twse,26.95,27.25,26.55,26.70,179354,4807658,-0.3,,,86,,
2013-08-02_1256,2013-08-02,1256,F-鮮活,tpex,190.00,199.00,188.00,198.50,277000,54130000,10.50,,17640000,254,,
2013-08-02_1258,2013-08-02,1258,F-其祥,tpex,20.70,20.70,20.10,20.15,11000,222350,,,34000000,9,,
2013-08-02_1259,2013-08-02,1259,安心,tpex,71.20,72.50,71.10,71.20,30000,2145200,0.00,,32389500,27,,
2013-08-02_1301,2013-08-02,1301,台塑,twse,76.70,78.00,76.00,77.80,12656761,977426264,2.7,,,4704,,
2013-08-02_1303,2013-08-02,1303,南亞,twse,62.80,64.00,62.70,63.90,3940613,250588064,1.9,,,2122,,
2013-08-02_1304,2013-08-02,1304,台聚,twse,21.40,21.65,21.40,21.55,1737523,37470049,0.35,,,681,,
2013-08-02_1305,2013-08-02,1305,華夏,twse,18.40,18.45,18.15,18.30,2509214,45993224,0.0,,,841,,
2013-08-02_1307,2013-08-02,1307,三芳,twse,27.50,27.55,27.45,27.45,71693,1971615,-0.05,,,47,,
2013-08-02_1308,2013-08-02,1308,亞聚,twse,23.30,23.90,23.20,23.45,1787709,42082137,0.45,,,661,,
2013-08-02_1309,2013-08-02,1309,台達化,twse,13.15,13.25,12.10,12.20,7298821,90637466,-0.8,,,2144,,
2013-08-02_1310,2013-08-02,1310,台苯,twse,17.80,17.85,17.30,17.40,4906975,85948179,-0.15,,,1351,,
2013-08-02_1312,2013-08-02,1312,國喬,twse,18.70,19.10,18.50,18.80,10965223,206305291,0.4,,,3958,,
2013-08-02_1312A,2013-08-02,1312A,國喬特,twse,21.05,21.15,21.05,21.15,11000,231650,0.1,,,2,,
2013-08-02_1313,2013-08-02,1313,聯成,twse,15.70,15.75,15.60,15.65,782382,12255105,0.05,,,293,,
2013-08-02_1314,2013-08-02,1314,中石化,twse,15.50,15.50,15.30,15.30,8001278,122958612,-0.05,,,2170,,
2013-08-02_1315,2013-08-02,1315,達新,twse,28.85,28.85,28.60,28.75,981566,29425334,0.0,,,23,,
2013-08-02_1316,2013-08-02,1316,上曜,twse,11.75,11.75,11.40,11.60,327300,3771800,0.0,,,120,,
2013-08-02_1319,2013-08-02,1319,東陽,twse,42.10,42.25,41.10,41.70,6330573,263136917,-0.1,,,3133,,
2013-08-02_1321,2013-08-02,1321,大洋,twse,37.45,37.45,36.70,36.70,704000,26027500,-0.35,,,293,,
2013-08-02_1323,2013-08-02,1323,永裕,twse,37.25,37.50,34.70,36.40,3204047,115111863,-0.7,,,1708,,
2013-08-02_1324,2013-08-02,1324,地球,twse,16.75,16.75,15.80,16.05,986030,15974728,-0.4,,,484,,
2013-08-02_1325,2013-08-02,1325,恆大,twse,18.65,18.80,18.65,18.75,228750,4285473,0.0,,,122,,
2013-08-02_1326,2013-08-02,1326,台化,twse,76.00,77.50,75.60,76.90,8305271,639685443,1.9,,,3866,,
2013-08-02_1333,2013-08-02,1333,恩得利,tpex,6.87,6.90,6.76,6.80,167000,1144140,,,102525625,58,,
2013-08-02_1336,2013-08-02,1336,台翰,tpex,10.60,10.70,10.60,10.60,52000,552500,0.00,,62753230,9,,
2013-08-02_1337,2013-08-02,1337,再生-KY,twse,78.90,80.50,78.90,80.40,2404964,192224120,2.3,,,1508,,
2013-08-02_1338,2013-08-02,1338,廣華-KY,twse,69.10,69.70,68.00,68.00,153250,10485550,-1.0,,,94,,
2013-08-02_1339,2013-08-02,1339,昭輝,twse,40.40,42.20,39.60,42.00,737006,30469152,1.7,,,457,,
2013-08-02_1402,2013-08-02,1402,遠東新,twse,33.40,33.85,33.40,33.70,2757794,92636019,0.3,,,1307,,
2013-08-02_1409,2013-08-02,1409,新纖,twse,9.88,9.98,9.85,9.85,4613645,45730337,0.0,,,1208,,
2013-08-02_1410,2013-08-02,1410,南染,twse,21.05,21.40,21.05,21.05,198393,4192310,0.05,,,83,,
2013-08-02_1413,2013-08-02,1413,宏洲,twse,4.15,4.19,4.00,4.13,288219,1173325,-0.02,,,67,,
2013-08-02_1414,2013-08-02,1414,東和,twse,8.85,8.95,8.84,8.93,688876,6128024,0.1,,,146,,
2013-08-02_1416,2013-08-02,1416,廣豐,twse,15.60,15.65,15.50,15.55,662775,10318408,0.0,,,126,,
2013-08-02_1417,2013-08-02,1417,嘉裕,twse,9.07,9.08,9.01,9.03,487896,4415102,0.02,,,130,,
2013-08-02_1418,2013-08-02,1418,東華,twse,6.14,6.14,6.06,6.08,71576,435081,0.02,,,22,,
2013-08-02_1419,2013-08-02,1419,新紡,twse,38.50,39.30,38.50,38.80,73147,2836872,0.0,,,36,,
2013-08-02_1423,2013-08-02,1423,利華,twse,7.29,7.32,7.21,7.28,166004,1206328,0.01,,,44,,
2013-08-02_1432,2013-08-02,1432,大魯閣,twse,34.70,35.40,34.70,35.00,530101,18570014,0.3,,,289,,
2013-08-02_1434,2013-08-02,1434,福懋,twse,28.00,28.70,27.90,28.40,3932070,111961533,0.5,,,1312,,
2013-08-02_1435,2013-08-02,1435,中福,twse,5.98,5.98,5.85,5.95,335319,1971747,0.02,,,66,,
2013-08-02_1436,2013-08-02,1436,華友聯,twse,54.70,54.70,53.60,53.90,44117,2380423,0.0,,,28,,
2013-08-02_1437,2013-08-02,1437,勤益控,twse,15.45,15.50,15.25,15.30,345270,5301704,-0.05,,,136,,
2013-08-02_1438,2013-08-02,1438,三地開發,twse,4.95,5.05,4.91,5.05,78800,391544,0.07,,,16,,
2013-08-02_1439,2013-08-02,1439,雋揚,twse,14.55,14.65,14.55,14.55,53000,772850,0.0,,,26,,
2013-08-02_1440,2013-08-02,1440,南紡,twse,14.45,14.50,14.30,14.35,1137057,16353815,0.05,,,303,,
2013-08-02_1441,2013-08-02,1441,大東,twse,9.18,9.28,9.12,9.19,116112,1069177,0.05,,,56,,
