date,stock_id,pre_close,ref_price,value,kind,open_base
2026-01-20,00701,29.96,29.26,0.700000,息,29.26
2026-01-20,00702,23.98,23.33,0.650000,息,23.33
2026-01-20,00714,20.79,20.66,0.123000,息,20.66
2026-01-20,00717,15.43,15.28,0.141000,息,15.28
2026-01-20,00730,23.83,23.72,0.110000,息,23.72
2026-01-20,00735,60.30,59.30,1.000000,息,59.30
2026-01-20,00736,29.21,28.91,0.300000,息,28.91
2026-01-20,00770,57.95,53.75,4.200000,息,53.75
2026-01-20,00830,64.90,55.90,9.000000,息,55.90
2026-01-20,00881,35.87,33.22,2.650000,息,33.22
2026-01-20,00900,14.59,14.51,0.075000,息,14.51
2026-01-20,00908,14.29,14.16,0.121000,息,14.16
2026-01-20,00929,19.64,19.54,0.100000,息,19.54
2026-01-20,00930,18.26,18.11,0.141000,息,18.11
2026-01-20,00945B,14.63,14.54,0.088000,息,14.54
2026-01-20,00981T,11.03,10.97,0.054000,息,10.97
2026-01-20,00982D,10.17,10.11,0.052000,息,10.11
2026-01-20,00983D,10.31,10.25,0.060000,息,10.25
