date,stock_id,pre_close,ref_price,value,kind,open_base
2022-07-13,1526,41.90,39.30,2.600000,息,39.30
2022-07-13,2337,29.30,27.49,1.800089,息,27.50
2022-07-13,2612,39.60,36.92,2.680000,息,36.90
2022-07-13,3038,19.75,18.55,1.200000,息,18.55
2022-07-13,3048,30.65,27.25,3.400000,息,27.25
2022-07-13,3532,153.00,150.78,2.220000,息,151.00
2022-07-13,3607,12.85,11.85,1.000000,息,11.85
2022-07-13,4104,65.70,62.20,3.500000,息,62.20
2022-07-13,4164,36.90,34.89,2.005008,息,34.90
2022-07-13,6141,22.70,21.68,1.013203,息,21.70
2022-07-13,6285,67.20,65.09,2.100104,息,65.10
2022-07-13,6781,1035.00,1020.00,15.000000,息,1020.00
2022-07-13,8926,37.50,35.75,1.750000,息,35.75
