date,stock_id,pre_close,ref_price,value,kind,open_base
2020-06-29,1215,72.20,68.20,4.000000,息,68.20
2020-06-29,1341,68.00,63.00,5.000000,息,63.00
2020-06-29,1536,106.00,104.00,2.000000,息,104.00
2020-06-29,2015,54.80,51.80,3.000000,息,51.80
2020-06-29,2616,31.20,29.40,1.800000,息,29.40
2020-06-29,2838A,55.50,53.10,2.400000,息,53.10
2020-06-29,2885,18.40,17.75,0.650000,息,17.75
2020-06-29,3003,42.15,41.15,1.000000,息,41.15
2020-06-29,4144,26.60,26.27,0.328000,息,26.25
2020-06-29,4557,70.60,65.60,5.000000,息,65.60
2020-06-29,5533,16.85,16.35,0.500000,息,16.35
2020-06-29,6282,20.95,19.85,1.100000,息,19.85
2020-06-29,6288,22.60,21.81,0.781987,息,21.80
