date,stock_id,pre_close,ref_price,value,kind,open_base
2024-03-28,01004T,13.06,12.86,0.199378,息,12.86
2024-03-28,1457,20.55,19.55,1.000000,息,19.55
2024-03-28,1477,397.00,380.60,16.400000,息,380.50
2024-03-28,2108,34.20,33.20,1.000000,息,33.20
2024-03-28,2458,164.50,161.44,3.052417,息,161.50
2024-03-28,3005,149.50,144.50,4.994090,息,144.50
2024-03-28,3706,56.70,55.40,1.300000,息,55.40
2024-03-28,4770,451.00,439.00,12.000000,息,439.00
2024-03-28,4930,36.10,33.80,2.300000,息,33.80
2024-03-28,6235,103.50,101.82,1.678969,息,102.00
2024-03-28,6415,336.50,334.53,1.960119,息,334.50
2024-03-28,6581,93.20,88.90,4.300000,息,88.90
