date,stock_id,pre_close,ref_price,value,kind,open_base
2026-06-09,00940,11.99,11.94,0.050000,息,11.94
2026-06-09,1416,11.65,11.08,0.570000,息,11.10
2026-06-09,1733,29.90,28.60,1.300000,息,28.60
2026-06-09,2114,93.40,88.40,5.000000,息,88.40
2026-06-09,2731,172.00,159.20,12.800000,息,159.00
2026-06-09,4994,90.00,87.00,3.000000,息,87.00
2026-06-09,6412,94.00,90.30,3.700000,息,90.30
2026-06-09,6936,34.30,32.79,1.510000,息,32.80
2026-06-09,7791,67.50,63.69,3.810000,息,63.70
2026-06-09,9924,42.80,40.30,2.500000,息,40.30
2026-06-09,9940,19.30,18.70,0.600000,息,18.70
