date,stock_id,pre_close,ref_price,value,kind,open_base
2017-07-10,1236,17.00,16.70,0.300000,息,16.70
2017-07-10,1410,24.85,23.40,1.450000,息,23.40
2017-07-10,1521,85.90,80.70,5.200000,息,80.70
2017-07-10,1735,12.65,12.15,0.500000,息,12.15
2017-07-10,1909,35.00,33.51,1.489467,息,33.50
2017-07-10,2114,74.50,69.50,5.000000,息,69.50
2017-07-10,2397,53.50,49.00,4.500000,息,49.00
2017-07-10,2417,10.60,10.50,0.100000,息,10.50
2017-07-10,2493,27.35,25.05,2.300000,息,25.05
2017-07-10,2538,11.30,10.30,1.000000,息,10.30
2017-07-10,2605,21.25,20.55,0.700000,息,20.55
2017-07-10,3028,18.90,17.40,1.500000,息,17.40
2017-07-10,3047,10.65,10.15,0.500000,息,10.15
2017-07-10,3050,9.35,9.05,0.300000,息,9.05
2017-07-10,3054,20.80,20.69,0.110000,息,20.70
2017-07-10,3645,39.30,38.10,1.200000,息,38.10
2017-07-10,4164,44.65,43.64,1.004423,息,43.65
2017-07-10,4737,70.40,66.26,4.137540,息,66.30
2017-07-10,4755,32.55,30.95,1.600000,息,30.95
2017-07-10,8210,53.20,50.20,3.000000,息,50.20
2017-07-10,8481,40.30,38.10,2.200000,息,38.10
2017-07-10,9930,55.30,52.50,2.800000,息,52.50
