date,stock_id,pre_close,ref_price,value,kind,open_base
2025-09-16,00730,24.88,24.77,0.110000,息,24.77
2025-09-16,00896,18.47,18.07,0.400000,息,18.07
2025-09-16,00900,13.57,13.47,0.100000,息,13.47
2025-09-16,00915,22.72,22.43,0.290000,息,22.43
2025-09-16,00919,21.79,21.25,0.540000,息,21.25
2025-09-16,00921,17.74,17.54,0.195000,息,17.54
2025-09-16,00934,20.04,19.95,0.088000,息,19.95
2025-09-16,00935,26.49,25.74,0.750000,息,25.74
2025-09-16,00943,14.32,14.25,0.068000,息,14.25
2025-09-16,00944,14.40,14.34,0.054000,息,14.34
2025-09-16,00945B,14.08,14.00,0.080000,息,14.00
2025-09-16,00952,10.95,10.92,0.030000,息,10.92
2025-09-16,00961,9.22,9.17,0.048000,息,9.17
2025-09-16,00962,10.60,10.57,0.025000,息,10.57
2025-09-16,00963,10.73,10.67,0.059000,息,10.67
2025-09-16,00964,11.00,10.93,0.063000,息,10.93
2025-09-16,00972,16.84,16.77,0.070000,息,16.77
2025-09-16,009802,10.78,10.67,0.106000,息,10.67
2025-09-16,009803,11.83,11.64,0.190000,息,11.64
2025-09-16,2330,1255.00,1249.99,5.000017,息,1250.00
2025-09-16,5306,88.80,87.78,1.014890,息,87.80
2025-09-16,6931,51.00,50.88,0.120000,息,50.90
2025-09-16,8104,40.10,38.69,1.409467,權息,39.60
