date,stock_id,pre_close,ref_price,value,kind,open_base
2020-07-22,1540,16.45,15.45,1.000000,息,15.45
2020-07-22,2033,9.25,9.05,0.200000,息,9.05
2020-07-22,2392,43.50,41.00,2.500000,息,41.00
2020-07-22,2834,11.15,10.42,0.721429,權息,10.40
2020-07-22,3055,31.45,31.05,0.400000,息,31.05
2020-07-22,3406,779.00,770.00,8.991000,息,770.00
2020-07-22,3543,18.25,17.45,0.800000,息,17.45
2020-07-22,3550,12.95,12.45,0.500000,息,12.45
2020-07-22,4560,47.95,43.95,3.990367,息,43.95
2020-07-22,9918,36.80,35.45,1.350000,息,35.45
