date,stock_id,pre_close,ref_price,value,kind,open_base
2025-07-07,2373,61.00,57.30,3.700000,息,57.30
2025-07-07,2417,36.60,36.39,0.200196,息,36.40
2025-07-07,2904,18.60,17.60,1.000000,息,17.60
2025-07-07,5706,63.10,57.47,5.623809,權息,57.50
2025-07-07,6515,1305.00,1280.00,24.999679,息,1280.00
2025-07-07,6641,22.90,21.90,1.000000,息,21.90
2025-07-07,6670,309.50,289.85,19.649161,息,290.00
2025-07-07,8443,12.05,11.85,0.200000,息,11.85
2025-07-07,8481,45.05,42.50,2.550000,息,42.50
2025-07-07,9943,79.00,74.20,4.800000,息,74.20
