date,stock_id,pre_close,ref_price,value,kind,open_base
2015-08-31,1231,26.85,25.95,0.900000,息,25.95
2015-08-31,1324,10.45,10.15,0.300000,息,10.15
2015-08-31,1513,17.10,15.90,1.200000,息,15.90
2015-08-31,1531,17.65,16.85,0.800000,息,16.85
2015-08-31,2104,29.00,24.40,4.596331,權息,24.40
2015-08-31,2328,11.95,11.66,0.285508,息,11.65
2015-08-31,2425,12.85,12.49,0.360000,息,12.50
2015-08-31,2611,8.07,7.71,0.358348,權息,7.71
2015-08-31,4737,46.50,45.56,0.940000,息,45.55
2015-08-31,4956,11.00,10.50,0.500000,息,10.50
2015-08-31,4958,97.90,94.22,3.671364,息,94.20
2015-08-31,4976,15.50,15.19,0.306597,息,15.20
2015-08-31,5243,28.75,26.18,2.568287,息,26.20
2015-08-31,5515,8.93,8.40,0.523928,息,8.40
