date,stock_id,pre_close,ref_price,value,kind,open_base
2026-06-17,00710B,19.03,18.72,0.310000,息,18.72
2026-06-17,00711B,16.22,16.02,0.200000,息,16.02
2026-06-17,00712,8.84,8.60,0.235000,息,8.60
2026-06-17,00929,30.63,30.37,0.260000,息,30.37
2026-06-17,1476,343.50,328.50,15.000000,息,328.50
2026-06-17,1504,71.80,69.80,2.000000,息,69.80
2026-06-17,1707,103.00,99.20,3.800000,息,99.20
2026-06-17,1773,177.50,173.50,4.000000,息,173.50
2026-06-17,2105,33.95,32.15,1.800000,息,32.15
2026-06-17,2115,22.40,20.90,1.500000,息,20.90
2026-06-17,2308,2230.00,2218.40,11.600000,息,2220.00
2026-06-17,2353,38.90,37.60,1.300000,息,37.60
2026-06-17,2360,2325.00,2305.50,19.500000,息,2305.00
2026-06-17,2450,31.00,29.45,1.550000,息,29.45
2026-06-17,2504,36.25,33.65,2.600000,息,33.65
2026-06-17,2603,220.50,204.50,16.000000,息,204.50
2026-06-17,2852,27.85,26.19,1.660000,息,26.20
2026-06-17,3028,74.80,71.80,3.000000,息,71.80
2026-06-17,3168,48.65,45.65,3.000000,息,45.65
2026-06-17,3450,499.50,498.50,1.000000,息,498.50
2026-06-17,3543,31.60,31.00,0.600000,息,31.00
2026-06-17,6438,149.00,147.00,2.000000,息,147.00
2026-06-17,6579,165.00,161.25,3.750000,息,161.50
2026-06-17,6606,25.80,24.77,1.030000,息,24.75
2026-06-17,6792,68.50,66.00,2.500000,息,66.00
2026-06-17,6923,80.00,76.96,3.034796,息,77.00
2026-06-17,8011,18.40,17.70,0.700000,息,17.70
2026-06-17,8070,55.80,53.80,1.999999,息,53.80
2026-06-17,8162,70.00,68.50,1.500000,息,68.50
2026-06-17,8163,43.60,43.10,0.500000,息,43.10
