date,stock_id,pre_close,ref_price,value,kind,open_base
2018-08-23,1460,14.25,13.97,0.279412,權,13.95
2018-08-23,1709,19.15,17.65,1.495739,息,17.65
2018-08-23,1722,43.50,41.40,2.100000,息,41.40
2018-08-23,1726,80.90,77.40,3.500000,息,77.40
2018-08-23,2023,10.50,10.00,0.500000,權息,10.00
2018-08-23,2375,70.50,67.50,3.000000,息,67.50
2018-08-23,2428,88.00,84.00,4.000000,息,84.00
2018-08-23,2477,21.25,19.95,1.300000,息,19.95
2018-08-23,3013,15.75,15.25,0.500000,息,15.25
2018-08-23,4426,43.50,40.66,2.839623,權息,40.65
2018-08-23,5531,11.50,10.95,0.547620,權,10.95
