date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down
2018-08-23,1460,14.25,13.97,0.279412,權,13.95,15.35,12.60
2018-08-23,1709,19.15,17.65,1.495739,息,17.65,19.40,15.90
2018-08-23,1722,43.50,41.40,2.100000,息,41.40,45.50,37.30
2018-08-23,1726,80.90,77.40,3.500000,息,77.40,85.10,69.70
2018-08-23,2023,10.50,10.00,0.500000,權息,10.00,11.00,9.00
2018-08-23,2375,70.50,67.50,3.000000,息,67.50,74.20,60.80
2018-08-23,2428,88.00,84.00,4.000000,息,84.00,92.40,75.60
2018-08-23,2477,21.25,19.95,1.300000,息,19.95,21.90,18.00
2018-08-23,3013,15.75,15.25,0.500000,息,15.25,16.75,13.75
2018-08-23,4426,43.50,40.66,2.839623,權息,40.65,44.70,36.60
2018-08-23,5531,11.50,10.95,0.547620,權,10.95,12.00,9.86
