date,stock_id,pre_close,ref_price,value,kind,open_base
2018-08-28,1409,14.15,13.65,0.500000,息,13.65
2018-08-28,1516,18.30,17.43,0.862406,權,17.45
2018-08-28,1603,25.35,24.35,1.000000,息,24.35
2018-08-28,1735,15.80,15.30,0.500000,息,15.30
2018-08-28,2484,21.25,20.25,1.000000,息,20.25
2018-08-28,2527,29.80,29.00,0.800000,息,29.00
2018-08-28,2611,7.61,7.51,0.100000,息,7.51
2018-08-28,2617,19.65,18.95,0.700000,息,18.95
2018-08-28,2706,15.00,14.32,0.672862,權息,14.30
2018-08-28,3002,10.70,10.45,0.250000,息,10.45
2018-08-28,3346,57.90,55.40,2.500000,息,55.40
2018-08-28,3437,22.60,22.00,0.600000,息,22.00
2018-08-28,5264,57.60,55.09,2.504459,息,55.10
2018-08-28,5907,32.10,30.90,1.200000,息,30.90
2018-08-28,9906,12.45,11.13,1.311200,權,11.15
