date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down,ex_div_ref
2025-07-14,1531,12.60,12.20,0.400000,息,12.20,13.40,11.00,12.20
2025-07-14,1609,38.00,36.69,1.300493,權息,36.70,40.35,33.05,36.69
2025-07-14,2013,44.00,42.00,2.000000,息,42.00,46.20,37.80,42.00
2025-07-14,2355,32.50,30.65,1.850000,息,30.65,33.70,27.60,30.65
2025-07-14,2891,43.85,41.54,2.300410,息,41.55,45.65,37.40,41.54
2025-07-14,2891B,64.30,62.03,2.260442,息,62.00,68.20,55.90,62.03
2025-07-14,2891C,60.50,58.58,1.920000,息,58.60,64.40,52.80,58.58
2025-07-14,3013,123.50,122.90,0.600000,息,123.00,135.00,111.00,122.90
2025-07-14,3305,58.50,56.24,2.250918,息,56.20,61.80,50.70,56.24
2025-07-14,3607,14.85,14.15,0.700000,息,14.15,15.55,12.75,14.15
2025-07-14,3645,57.90,56.70,1.194923,息,56.70,62.30,51.10,56.70
2025-07-14,3673,30.90,30.10,0.800000,息,30.10,33.10,27.10,30.10
2025-07-14,5215,38.65,36.15,2.500000,息,36.15,39.75,32.55,36.15
2025-07-14,6790,43.60,41.05,2.550000,息,41.05,45.15,36.95,41.05
2025-07-14,8442,83.60,77.19,6.407391,息,77.20,84.90,69.50,77.19
