date,stock_id,pre_close,ref_price,value,kind,open_base
2015-07-20,1312,17.85,17.55,0.300000,息,17.55
2015-07-20,1312A,22.45,21.55,0.900000,息,21.55
2015-07-20,1470,17.70,17.10,0.600000,息,17.10
2015-07-20,1614,27.45,26.69,0.757158,息,26.70
2015-07-20,1712,15.85,14.95,0.895479,息,14.95
2015-07-20,2208,14.85,14.35,0.500000,息,14.35
2015-07-20,2340,11.35,10.60,0.750000,息,10.60
2015-07-20,2376,29.60,26.90,2.699785,息,26.90
2015-07-20,2707,249.50,239.99,9.509000,息,240.00
2015-07-20,2852,14.90,14.52,0.380000,息,14.50
2015-07-20,3010,51.20,47.90,3.300000,息,47.90
2015-07-20,3057,20.85,18.86,1.988157,息,18.85
2015-07-20,3130,163.00,156.00,7.000000,息,156.00
2015-07-20,4532,27.30,25.30,2.000000,息,25.30
2015-07-20,4720,16.20,14.85,1.340187,權息,14.85
2015-07-20,6286,172.00,164.50,7.500000,息,164.50
2015-07-20,8114,154.00,141.54,12.454107,權息,141.50
2015-07-20,9917,94.60,90.60,4.000000,息,90.60
