date,stock_id,pre_close,ref_price,value,kind,open_base
2020-08-25,1709,14.45,13.95,0.500000,息,13.95
2020-08-25,1726,72.00,68.80,3.200000,息,68.80
2020-08-25,1737,32.30,30.80,1.500000,息,30.80
2020-08-25,2115,46.60,42.28,4.314286,權息,42.30
2020-08-25,3002,11.25,10.78,0.470000,息,10.80
2020-08-25,3535,17.65,17.15,0.500000,息,17.15
2020-08-25,4426,32.45,29.82,2.627239,權息,29.80
2020-08-25,4961,32.20,31.19,1.000790,息,31.20
2020-08-25,5269,1765.00,1753.03,11.968914,息,1755.00
2020-08-25,6172,24.70,24.50,0.200000,息,24.50
2020-08-25,6183,48.60,46.85,1.750000,息,46.85
2020-08-25,6552,50.20,48.20,2.000000,息,48.20
2020-08-25,9927,29.90,27.90,2.000000,息,27.90
2020-08-25,9941,113.50,99.09,14.409091,權息,99.10
2020-08-25,9941A,53.80,51.80,2.000000,息,51.80
