date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down
2025-06-26,1213,13.00,12.65,0.350000,息,12.65,13.90,11.40
2025-06-26,1218,21.65,20.30,1.350000,息,20.30,22.30,18.30
2025-06-26,1313,7.78,7.63,0.149968,息,7.63,8.39,6.87
2025-06-26,1525,64.00,60.90,3.100000,息,60.90,66.90,54.90
2025-06-26,2329,41.95,40.95,1.000000,息,40.95,45.00,36.90
2025-06-26,2357,700.00,666.00,34.000000,息,666.00,732.00,600.00
2025-06-26,2436,50.40,48.90,1.500000,息,48.90,53.70,44.05
2025-06-26,2478,43.15,41.33,1.818080,息,41.35,45.45,37.20
2025-06-26,2486,80.30,79.79,0.504311,息,79.80,87.70,71.90
2025-06-26,3005,120.50,114.51,5.985975,息,114.50,125.50,103.50
2025-06-26,3515,244.00,238.69,5.300763,息,238.50,262.50,215.00
2025-06-26,3557,50.90,46.09,4.804762,權息,46.10,50.60,41.50
2025-06-26,4164,47.30,45.94,1.356758,息,45.95,50.50,41.35
2025-06-26,5522,64.80,62.70,2.100000,息,62.70,68.90,56.50
2025-06-26,5533,17.75,16.75,1.000000,息,16.75,18.40,15.10
2025-06-26,6288,19.95,19.65,0.300000,息,19.65,21.60,17.70
2025-06-26,6579,127.00,121.85,5.150000,息,122.00,134.00,110.00
2025-06-26,6592,71.50,68.50,3.000000,息,68.50,75.30,61.70
2025-06-26,6592A,96.80,92.60,4.200000,息,92.60,101.50,83.40
2025-06-26,6592B,97.90,93.40,4.500000,息,93.40,102.50,84.10
2025-06-26,6771,59.90,56.40,3.500000,息,56.40,62.00,50.80
2025-06-26,6890,300.00,291.00,9.000000,息,291.00,320.00,262.00
2025-06-26,6924,73.80,68.30,5.500000,息,68.30,75.10,61.50
2025-06-26,8210,505.00,497.50,7.494377,息,497.50,547.00,448.00
