date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down
2026-08-18,00690,80.20,78.01,2.190000,息,78.00,85.80,70.25
2026-08-18,00701,38.75,37.15,1.600000,息,37.15,40.86,33.44
2026-08-18,00730,29.30,29.19,0.110000,息,29.19,32.10,26.28
2026-08-18,00878,33.75,32.74,1.010000,息,32.74,36.01,29.47
2026-08-18,00881,55.15,50.55,4.600000,息,50.55,55.60,45.50
2026-08-18,00891,36.23,34.68,1.550000,息,34.68,38.14,31.22
2026-08-18,00894,49.90,47.85,2.050000,息,47.85,52.60,43.07
2026-08-18,00900,18.74,18.66,0.075000,息,18.66,20.52,16.80
2026-08-18,00913,49.36,47.58,1.780000,息,47.58,52.30,42.83
2026-08-18,00923,42.89,39.84,3.050000,息,39.84,43.82,35.86
2026-08-18,00932,17.67,17.44,0.230000,息,17.44,19.18,15.70
2026-08-18,00934,29.15,28.85,0.300000,息,28.85,31.73,25.97
2026-08-18,00938,25.09,24.77,0.320000,息,24.77,27.24,22.30
2026-08-18,00943,21.63,21.51,0.120000,息,21.51,23.66,19.36
2026-08-18,00944,20.87,20.76,0.109000,息,20.76,22.83,18.69
2026-08-18,00945B,14.57,14.48,0.090000,息,14.48,9999.95,0.01
2026-08-18,00952,18.17,18.05,0.120000,息,18.05,19.85,16.25
2026-08-18,00961,13.30,13.11,0.190000,息,13.11,14.42,11.80
2026-08-18,00963,13.23,13.13,0.100000,息,13.13,9999.95,0.01
2026-08-18,00964,14.60,14.48,0.120000,息,14.48,9999.95,0.01
2026-08-18,009801,12.57,11.57,1.000000,息,11.57,9999.95,0.01
2026-08-18,009808,31.12,30.55,0.570000,息,30.55,33.60,27.50
2026-08-18,00980A,25.62,24.98,0.638000,息,24.98,27.47,22.49
2026-08-18,00981T,11.94,11.85,0.082000,息,11.85,9999.95,0.01
2026-08-18,00982A,23.45,22.81,0.640000,息,22.81,25.09,20.53
2026-08-18,00982D,9.79,9.73,0.052000,息,9.73,9999.95,0.01
2026-08-18,00983D,10.00,9.94,0.060000,息,9.94,9999.95,0.01
2026-08-18,2885,68.30,65.67,2.626924,權,65.70,72.20,59.20
2026-08-18,3022,96.50,93.00,3.500000,息,93.00,102.00,83.70
2026-08-18,6225,44.40,30.04,14.355834,權,44.40,48.80,27.05
2026-08-18,6799,84.10,81.59,2.501141,息,81.60,89.70,73.50
