date,stock_id,pre_close,ref_price,value,kind,open_base
2017-06-29,1310,24.10,21.90,2.200000,息,21.90
2017-06-29,1437,18.10,17.60,0.500000,息,17.60
2017-06-29,1451,26.15,24.65,1.500000,息,24.65
2017-06-29,1612,9.69,9.41,0.280000,息,9.41
2017-06-29,1710,23.90,23.70,0.200000,息,23.70
2017-06-29,1711,18.75,18.25,0.500000,息,18.25
2017-06-29,1733,34.15,32.65,1.500000,息,32.65
2017-06-29,1906,27.60,26.10,1.500000,息,26.10
2017-06-29,2373,62.50,59.25,3.250000,息,59.30
2017-06-29,2867,15.70,15.56,0.135817,權,15.70
2017-06-29,5234,46.95,43.95,3.000000,息,43.95
2017-06-29,6128,42.20,39.40,2.800000,息,39.40
2017-06-29,6196,42.00,39.92,2.074717,息,39.90
2017-06-29,6283,60.50,57.14,3.357143,權息,57.10
2017-06-29,6464,127.00,120.19,6.807693,權息,120.00
2017-06-29,8271,43.00,40.60,2.400000,息,40.60
2017-06-29,8473,64.60,61.40,3.200000,息,61.40
2017-06-29,9943,55.50,51.50,4.000000,息,51.50
