date,stock_id,pre_close,ref_price,value,kind,open_base
2019-07-23,1220,11.25,10.79,0.460000,息,10.80
2019-07-23,1465,14.90,14.60,0.300000,息,14.60
2019-07-23,2201,23.20,22.53,0.670000,息,22.55
2019-07-23,2610,9.89,9.68,0.209607,息,9.68
2019-07-23,3583,65.40,62.90,2.500000,息,62.90
2019-07-23,4119,107.50,103.30,4.200000,息,103.50
2019-07-23,4190,116.00,111.50,4.500000,息,111.50
2019-07-23,4536,180.00,174.50,5.500000,息,174.50
2019-07-23,4555,55.80,53.80,2.000000,息,53.80
2019-07-23,5434,87.10,81.80,5.300000,息,81.80
2019-07-23,6153,32.30,31.06,1.232039,權息,31.05
2019-07-23,6226,7.69,7.57,0.120000,息,7.57
2019-07-23,9910,237.00,209.36,27.636364,權息,209.50
