date,stock_id,pre_close,ref_price,value,kind,open_base
2026-08-04,00946,14.56,14.50,0.058000,息,14.50
2026-08-04,00953B,9.83,9.76,0.061000,息,9.76
2026-08-04,00985B,10.41,10.35,0.053000,息,10.35
2026-08-04,1474,10.25,10.00,0.250000,息,10.00
2026-08-04,1736,130.00,125.50,4.500000,息,125.50
2026-08-04,2348,74.40,66.09,8.304762,權息,66.10
2026-08-04,2348A,38.10,36.50,1.600000,息,36.50
2026-08-04,2351,156.50,155.47,1.028839,息,155.50
2026-08-04,2393,61.50,57.00,4.500000,息,57.00
2026-08-04,2543,37.45,36.42,1.027678,息,36.40
2026-08-04,2812,20.65,18.98,1.662184,權息,19.00
2026-08-04,2834,18.20,16.72,1.471029,權息,16.70
2026-08-04,3533,2005.00,1970.06,34.934360,息,1970.00
2026-08-04,3545,50.10,49.28,0.814940,息,49.30
2026-08-04,4190,25.50,25.00,0.499953,息,25.00
2026-08-04,6209,69.80,69.30,0.495687,息,69.30
2026-08-04,6743,30.30,27.30,3.000000,息,27.30
2026-08-04,8404,16.65,16.15,0.500000,息,16.15
2026-08-04,9938,45.90,42.90,3.000000,息,42.90
