date,stock_id,pre_close,ref_price,value,kind,open_base
2022-08-24,1466,13.00,12.00,1.000000,息,12.00
2022-08-24,1527,43.85,41.45,2.400000,息,41.45
2022-08-24,1709,26.10,24.40,1.700000,息,24.40
2022-08-24,1726,73.80,70.30,3.500000,息,70.30
2022-08-24,2363,23.70,20.81,2.881818,權息,20.80
2022-08-24,2428,143.00,136.70,6.300000,息,136.50
2022-08-24,2702,33.00,23.70,9.296297,權息,23.70
2022-08-24,2887,17.35,15.95,1.394784,權息,15.95
2022-08-24,3591,18.00,16.85,1.148598,權息,16.85
2022-08-24,4956,17.15,16.75,0.400000,息,16.75
2022-08-24,6409,1800.00,1776.44,23.553022,息,1775.00
2022-08-24,9105,3.80,3.78,0.016290,息,3.78
