date,stock_id,pre_close,ref_price,value,kind,open_base
2021-08-26,1108,12.75,12.05,0.700000,息,12.05
2021-08-26,1225,43.95,42.55,1.400000,息,42.55
2021-08-26,1307,21.70,21.20,0.500000,息,21.20
2021-08-26,1321,34.80,33.80,1.000000,息,33.80
2021-08-26,1528,10.75,10.65,0.100000,息,10.65
2021-08-26,1789,24.60,24.10,0.500000,息,24.10
2021-08-26,2014,44.10,43.80,0.300000,息,43.80
2021-08-26,2059,365.00,358.88,6.120000,息,359.00
2021-08-26,2106,33.05,32.05,1.000000,息,32.05
2021-08-26,2114,157.50,138.63,18.863636,權息,138.50
2021-08-26,2383,234.00,227.00,7.000000,息,227.00
2021-08-26,2428,212.50,207.00,5.500000,息,207.00
2021-08-26,2441,91.00,87.90,3.100000,息,87.90
2021-08-26,2636,185.00,181.82,3.172696,權,185.00
2021-08-26,2855,26.15,23.70,2.448077,權息,23.70
2021-08-26,2892,23.05,21.93,1.119307,權息,21.95
2021-08-26,3014,122.00,116.00,6.000000,息,116.00
2021-08-26,3047,10.00,9.71,0.289860,息,9.71
2021-08-26,3056,42.20,37.80,4.400000,息,37.80
2021-08-26,3164,23.75,23.05,0.699756,息,23.05
2021-08-26,3312,23.80,21.63,2.163637,權,21.65
2021-08-26,3419,16.65,16.15,0.500000,息,16.15
2021-08-26,3533,541.00,525.44,15.557546,權息,528.00
2021-08-26,3605,54.20,53.50,0.700000,息,53.50
2021-08-26,3704,26.10,25.60,0.498544,息,25.60
2021-08-26,4540,50.20,49.40,0.800000,息,49.40
2021-08-26,5269,1955.00,1930.99,24.000915,息,1930.00
2021-08-26,6205,31.55,30.05,1.499709,息,30.05
2021-08-26,6464,109.00,101.77,7.229666,權息,102.00
2021-08-26,9907,13.90,13.37,0.530000,息,13.35
2021-08-26,9908,33.70,32.60,1.100000,息,32.60
2021-08-26,9930,46.35,44.35,2.000000,息,44.35
