date,stock_id,pre_close,ref_price,value,kind,open_base
2026-07-15,00904,41.00,40.32,0.680000,息,40.32
2026-07-15,00936,20.43,20.31,0.120000,息,20.31
2026-07-15,00947,35.15,34.85,0.300000,息,34.85
2026-07-15,00962,14.49,14.41,0.080000,息,14.41
2026-07-15,009805,16.44,16.34,0.100000,息,16.34
2026-07-15,1563,64.50,62.50,2.000000,息,62.50
2026-07-15,2228,83.70,79.20,4.500000,息,79.20
2026-07-15,2356,63.70,61.70,2.000000,息,61.70
2026-07-15,2617,30.00,28.50,1.500000,息,28.50
2026-07-15,2636,68.60,63.60,5.000000,息,63.60
2026-07-15,2838,22.95,21.21,1.733019,權息,21.20
2026-07-15,3305,119.50,117.21,2.283304,息,117.00
2026-07-15,3652,32.05,30.85,1.195417,息,30.85
2026-07-15,3665,1775.00,1759.81,15.184938,息,1760.00
2026-07-15,6215,105.00,104.00,1.000000,息,104.00
2026-07-15,6442,1315.00,1303.74,11.258666,息,1305.00
2026-07-15,6614,39.75,38.10,1.650000,息,38.10
2026-07-15,6933,163.00,160.50,2.498033,息,160.50
2026-07-15,8021,487.50,485.52,1.972185,息,485.50
2026-07-15,8131,74.90,73.90,1.000000,息,73.90
2026-07-15,8438,90.80,89.50,1.300000,息,89.50
2026-07-15,9908,29.90,28.70,1.200000,息,28.70
