date,stock_id,pre_close,ref_price,value,kind,open_base
2021-08-09,1730,68.50,64.64,3.860000,息,64.60
2021-08-09,2027,51.00,50.20,0.800000,息,50.20
2021-08-09,2345,332.50,326.00,6.495600,息,326.00
2021-08-09,2520,43.80,37.63,6.163637,權息,37.65
2021-08-09,2546,48.00,44.40,3.600000,息,44.40
2021-08-09,2838A,53.50,51.10,2.400000,息,51.10
2021-08-09,2887E,53.50,51.12,2.375000,息,51.10
2021-08-09,2887F,52.30,50.40,1.900000,息,50.40
2021-08-09,3090,56.90,53.80,3.100000,息,53.80
2021-08-09,3705,44.25,42.25,2.000000,息,42.25
2021-08-09,4915,59.20,56.19,3.000797,息,56.20
2021-08-09,5284,44.75,42.65,2.100000,息,42.65
2021-08-09,5546,75.00,69.16,5.831340,息,69.20
2021-08-09,6592,86.80,83.30,3.500000,息,83.30
2021-08-09,8021,44.50,42.92,1.580000,息,42.90
2021-08-09,8070,36.30,35.28,1.017321,息,35.30
2021-08-09,8374,35.45,34.85,0.600000,息,34.85
