date,stock_id,pre_close,ref_price,value,kind,open_base
2026-07-06,00946,15.70,15.64,0.058000,息,15.64
2026-07-06,00953B,9.74,9.67,0.061000,息,9.67
2026-07-06,00985B,10.33,10.28,0.048000,息,10.28
2026-07-06,00997A,13.63,13.26,0.370000,息,13.26
2026-07-06,1307,35.80,33.60,2.200000,息,33.60
2026-07-06,2373,57.30,53.60,3.700000,息,53.60
2026-07-06,2474,207.00,199.88,7.113868,息,200.00
2026-07-06,2615,82.80,79.80,3.000000,息,79.80
2026-07-06,2904,14.40,13.70,0.700000,息,13.70
2026-07-06,3037,969.00,967.01,1.980153,息,967.00
2026-07-06,3557,26.40,26.10,0.300000,息,26.10
2026-07-06,3704,46.95,46.55,0.400000,息,46.55
2026-07-06,5538,33.90,32.40,1.500000,息,32.40
2026-07-06,6155,87.00,86.20,0.800000,息,86.20
2026-07-06,6754,46.30,42.80,3.500000,息,42.80
2026-07-06,7705,32.90,31.30,1.600000,息,31.30
2026-07-06,8072,30.25,29.25,1.000000,息,29.25
2026-07-06,8112,92.90,87.53,5.360550,權息,89.10
2026-07-06,8112A,47.40,44.12,3.272454,權息,45.35
2026-07-06,8476,24.45,24.25,0.200000,息,24.25
2026-07-06,9935,20.50,19.30,1.200000,息,19.30
2026-07-06,9943,56.50,53.00,3.500000,息,53.00
