date,stock_id,pre_close,ref_price,value,kind,open_base
2021-07-21,0050,137.20,136.85,0.350000,息,136.85
2021-07-21,006203,65.70,65.51,0.190000,息,65.50
2021-07-21,2421,46.50,44.10,2.400000,息,44.10
2021-07-21,2605,41.35,40.85,0.500000,息,40.85
2021-07-21,2939,34.55,32.55,2.000000,息,32.55
2021-07-21,3231,31.20,29.00,2.200000,息,29.00
2021-07-21,4755,64.80,61.80,3.000000,息,61.80
2021-07-21,5234,92.70,87.70,5.000000,息,87.70
2021-07-21,6281,85.30,80.30,5.000000,息,80.30
2021-07-21,8466,57.30,54.30,3.000000,息,54.30
2021-07-21,9924,45.80,43.20,2.600000,息,43.20
