date,stock_id,pre_close,ref_price,value,kind,open_base
2024-07-11,00940,10.32,10.27,0.050000,息,10.27
2024-07-11,1419,48.70,47.50,1.200000,息,47.50
2024-07-11,1423,45.35,44.75,0.600000,息,44.75
2024-07-11,1560,354.50,350.50,3.996486,息,350.50
2024-07-11,1723,106.00,102.00,4.000000,息,102.00
2024-07-11,1907,31.40,30.50,0.900000,息,30.50
2024-07-11,2340,43.10,42.60,0.500000,息,42.60
2024-07-11,2356,57.00,55.50,1.500000,息,55.50
2024-07-11,2419,32.75,32.45,0.300000,息,32.45
2024-07-11,2453,68.20,65.80,2.400000,息,65.80
2024-07-11,2645,111.00,106.50,4.500000,息,106.50
2024-07-11,2888,11.85,11.51,0.339652,權,11.85
2024-07-11,2888A,31.60,31.34,0.254712,權,31.60
2024-07-11,2888B,31.85,31.59,0.254712,權,31.85
2024-07-11,2904,19.05,18.45,0.600000,息,18.45
2024-07-11,3037,175.50,172.49,3.000001,息,172.50
2024-07-11,3060,33.60,33.35,0.250000,息,33.35
2024-07-11,3167,70.20,69.70,0.500000,息,69.70
2024-07-11,3305,77.90,75.90,2.000000,息,75.90
2024-07-11,3545,85.60,84.60,0.995639,息,84.60
2024-07-11,3588,90.20,88.04,2.158729,權息,88.00
2024-07-11,3652,48.40,48.05,0.345877,息,48.05
2024-07-11,3715,62.50,61.00,1.500000,息,61.00
2024-07-11,4148,48.40,47.40,1.000000,息,47.40
2024-07-11,4588,127.00,124.00,3.000000,息,124.00
2024-07-11,5292,182.00,161.36,20.636364,權息,161.50
2024-07-11,6166,80.70,79.70,1.000000,息,79.70
2024-07-11,6213,115.50,114.00,1.500000,息,114.00
2024-07-11,6278,131.00,126.00,5.000000,息,126.00
2024-07-11,6754,65.80,62.30,3.500000,息,62.30
2024-07-11,6830,144.00,139.50,4.500000,息,139.50
2024-07-11,8110,21.40,21.19,0.203900,息,21.20
2024-07-11,8114,191.50,186.80,4.697203,息,187.00
2024-07-11,8374,115.50,115.20,0.300000,息,115.00
2024-07-11,9905,24.60,23.50,1.100000,息,23.50
