date,stock_id,pre_close,ref_price,value,kind,open_base
2025-07-31,00939,13.80,13.73,0.068000,息,13.73
2025-07-31,1216,82.70,79.70,3.000000,息,79.70
2025-07-31,1437,32.60,31.25,1.350000,息,31.25
2025-07-31,1736,155.50,151.50,4.000000,息,151.50
2025-07-31,2342,21.55,21.25,0.299609,息,21.25
2025-07-31,2351,78.80,76.30,2.500000,息,76.30
2025-07-31,2393,77.00,71.69,5.310000,息,71.70
2025-07-31,2538,13.55,12.85,0.700000,息,12.85
2025-07-31,2801,19.95,18.52,1.426191,權息,18.50
2025-07-31,2912,262.50,253.50,9.000000,息,253.50
2025-07-31,3501,58.80,54.80,4.000000,息,54.80
2025-07-31,3533,1470.00,1428.27,41.722823,息,1430.00
2025-07-31,4106,22.60,21.80,0.800000,息,21.80
2025-07-31,4581,55.50,52.30,3.200000,息,52.30
2025-07-31,4942,38.85,36.85,2.000000,息,36.85
2025-07-31,6239,139.00,132.00,7.000000,息,132.00
2025-07-31,6715,114.50,110.58,3.919523,息,110.50
2025-07-31,8213,33.65,32.27,1.380000,息,32.25
2025-07-31,9942,117.00,110.00,7.000000,息,110.00
