date,stock_id,pre_close,ref_price,value,kind,open_base
2023-07-18,0050,132.00,130.10,1.900000,息,130.10
2023-07-18,0056,35.94,34.94,1.000000,息,34.94
2023-07-18,006203,64.55,63.65,0.900000,息,63.65
2023-07-18,006208,76.45,75.09,1.352000,息,75.10
2023-07-18,00692,33.33,32.59,0.732000,息,32.59
2023-07-18,00702,21.10,20.80,0.300000,息,20.80
2023-07-18,00714,19.34,19.22,0.120000,息,19.22
2023-07-18,00717,14.68,14.52,0.156000,息,14.52
2023-07-18,00735,31.31,30.11,1.200000,息,30.11
2023-07-18,00736,20.66,20.53,0.130000,息,20.53
2023-07-18,00882,11.58,11.18,0.400000,息,11.18
2023-07-18,00892,12.93,12.64,0.281000,息,12.64
2023-07-18,00905,10.24,10.06,0.180000,息,10.06
2023-07-18,00908,12.58,12.40,0.175000,息,12.40
2023-07-18,00912,15.69,15.51,0.180000,息,15.51
2023-07-18,00927,15.52,15.30,0.220000,息,15.30
2023-07-18,1201,19.80,19.56,0.238000,息,19.55
2023-07-18,1434,27.70,26.20,1.500000,息,26.20
2023-07-18,1582,59.60,56.60,2.999960,息,56.60
2023-07-18,1760,132.00,130.00,2.000000,息,130.00
2023-07-18,2010,18.15,17.55,0.600000,息,17.55
2023-07-18,2211,64.00,59.00,5.000000,息,59.00
2023-07-18,2340,57.30,56.30,1.000000,息,56.30
2023-07-18,2348,71.10,66.10,5.000000,息,66.10
2023-07-18,2348A,35.70,34.10,1.600000,息,34.10
2023-07-18,2427,30.60,30.25,0.350000,息,30.25
2023-07-18,2482,69.60,68.10,1.497716,息,68.10
2023-07-18,2712,38.70,38.61,0.088851,息,38.60
2023-07-18,2812,15.75,14.82,0.922745,權息,14.80
2023-07-18,2849,15.45,15.05,0.400000,息,15.05
2023-07-18,2903,23.80,22.70,1.100000,息,22.70
2023-07-18,2906,18.70,18.10,0.600000,息,18.10
2023-07-18,3048,27.60,25.60,2.000000,息,25.60
2023-07-18,3311,34.80,34.20,0.600000,息,34.20
2023-07-18,4306,15.65,14.67,0.978910,息,14.65
2023-07-18,5515,14.45,13.45,1.000000,息,13.45
2023-07-18,5608,22.45,20.79,1.651567,權息,20.95
2023-07-18,6715,134.00,129.52,4.470748,息,129.50
2023-07-18,8215,43.30,41.30,2.000000,息,41.30
