date,stock_id,pre_close,ref_price,value,kind,open_base
2024-08-29,1235,130.50,123.80,6.690476,權息,124.00
2024-08-29,1315,72.30,69.80,2.500000,息,69.80
2024-08-29,1463,26.00,25.50,0.500000,息,25.50
2024-08-29,1532,40.30,38.86,1.434131,息,38.85
2024-08-29,2059,1260.00,1245.81,14.190000,息,1245.00
2024-08-29,2364,124.50,95.76,28.730770,權,95.80
2024-08-29,2383,451.50,441.52,9.979206,息,441.50
2024-08-29,2468,25.05,24.25,0.800000,息,24.25
2024-08-29,2505,27.05,26.65,0.400000,息,26.65
2024-08-29,2530,47.25,46.69,0.560000,息,46.70
2024-08-29,5283,108.50,104.50,4.000000,息,104.50
2024-08-29,6108,20.15,19.65,0.500000,息,19.65
2024-08-29,6209,26.90,26.40,0.499875,息,26.40
