date,stock_id,pre_close,ref_price,value,kind,open_base
2025-06-13,1773,151.00,123.75,27.250000,權息,124.00
2025-06-13,1776,17.85,17.05,0.800000,息,17.05
2025-06-13,2327,487.00,467.00,19.995014,息,467.00
2025-06-13,2607,33.30,32.00,1.300000,息,32.00
2025-06-13,2608,36.50,34.85,1.650000,息,34.85
2025-06-13,2637,65.50,60.50,5.000000,息,60.50
2025-06-13,3030,132.00,127.00,5.000000,息,127.00
2025-06-13,4994,98.20,93.20,5.000000,息,93.20
2025-06-13,6271,108.50,105.50,3.000000,息,105.50
2025-06-13,6834,32.25,31.75,0.500000,息,31.75
2025-06-13,6952,49.70,47.70,2.000000,息,47.70
2025-06-13,8467,180.50,178.44,2.057887,息,178.50
